Starling ID,Headwords,Gloss,chosen_abbr,suggestion_1,field_1,score_1,suggestion_2,field_2,score_2,suggestion_3,field_3,score_3
PDR1197,*nāḷ-,day; tomorrow,TI_TM,TI_TM,Time — Tomorrow,0.746,TI_YD,Time — Yesterday,0.624,TI_DA,Time — Day,0.621
PDR1198,*ńāḷ-,night,TI_NG,TI_NG,Time — Night,0.792,TI_EV,Time — Evening,0.687,TI_MG,Time — Morning,0.576
PDR1199,*nāl_-,tongue,BP_TG,BP_TG,Body Parts & Functions — Tongue,0.661,BP_MO,Body Parts & Functions — Mouth,0.498,BP_LC,Body Parts & Functions — to Lick,0.474
PDR1200,*nāl_- (*-n-),wet; cold,TI_WI,TI_WI,Time — Winter,0.516,PW_WA,Physical World — Water,0.418,PW_IC,"Physical World — Ice, Frost",0.415
PDR1201,*nām,we (incl.),MK_FM,MK_FM,Mankind — Family,0.404,MK_SI,Mankind — Sister,0.399,MK_BR,Mankind — Brother,0.391
PDR1202,*nāmb-,to be thin,BP_SH,BP_SH,"Body Parts & Functions — Skin, Hide",0.408,BP_WE,"Body Parts & Functions — Weak, Infirm",0.375,BP_BI,Body Parts & Functions — to Bite,0.356
PDR1203,*nāṇ-,shame,EM_SH,EM_SH,Emotion — Shame (n),0.384,EM_SA,Emotion — Sad,0.310,LM_AC,"Language & Music — to Admit, Confess",0.268
PDR1204,*ńāṇ-,"rope, necklace",CA_NC,CA_NC,Clothing & Adornment — Necklace,0.669,PA_RC,"Physical Acts & Materials — Rope, Cord",0.602,CA_NE,Clothing & Adornment — Needle,0.519
PDR1205,*nāṇ-,a k. of grass (kaus),AV_GR,AV_GR,Agriculture & Vegetation — Grass,0.569,AV_WH,Agriculture & Vegetation — Wheat,0.443,AV_PN,"Agriculture & Vegetation — Plant, Herb",0.428
PDR1206,*nānd_-,female relative,MK_GM,MK_GM,Mankind — Grandmother,0.514,MK_SW,Mankind — Sister-in-Law,0.510,MK_GD,Mankind — Granddaughter,0.493
PDR1207,*[n]ā[n]d_,we (incl.),MK_FM,MK_FM,Mankind — Family,0.404,MK_SI,Mankind — Sister,0.399,MK_BR,Mankind — Brother,0.391
PDR1208,*nāŋūẓ-,earthworm,AN_WR,AN_WR,Animals — Worm,0.679,AN_IN,Animals — Insect,0.479,AN_EW,Animals — Ewe,0.437
PDR1209,*nār-,rope,PA_RC,PA_RC,"Physical Acts & Materials — Rope, Cord",0.666,PA_KN,Physical Acts & Materials — Knot (n),0.443,MO_WW,"Motion & Transportation — to Wind, Wrap",0.440
PDR1210,*nāṬ-,"to fix, settle",LJ_FI,LJ_FI,"Law & Judgment — Fine, Settlement",0.357,EM_FG,Emotion — to Forgive,0.328,TI_FI,Time — to Finish,0.321
PDR1211,*nāt-,husband's sister,MK_SW,MK_SW,Mankind — Sister-in-Law,0.671,MK_BL,Mankind — Brother-in-Law,0.542,MK_DL,Mankind — Daughter-in-Law,0.489
PDR1212,*ńegg-,"loose, weak, relaxed",BP_WE,BP_WE,"Body Parts & Functions — Weak, Infirm",0.421,EM_TC,"Emotion — Timid, Cowardly",0.357,EM_BR,"Emotion — Brave, Courageous",0.342
PDR1213,*neɣ-,good,EM_GD,EM_GD,Emotion — Good,0.449,EM_BD,Emotion — Bad,0.319,TI_NO,Time — Now,0.272
PDR1214,*nej-,"oil, ghee",FD_OI,FD_OI,Food & Drink — Oil,0.525,AN_GS,Animals — Goose,0.307,AN_EL,Animals — Elephant,0.291
PDR1215,*nej-,to weave,CA_WE,CA_WE,Clothing & Adornment — to Weave,0.718,CA_SE,Clothing & Adornment — to Sew,0.506,CA_CB,Clothing & Adornment — Comb,0.470
PDR1216,*nej-tor,blood,BP_BL,BP_BL,Body Parts & Functions — Blood,0.658,BP_FL,Body Parts & Functions — Flesh,0.402,BP_UA,Body Parts & Functions — Udder of Animals,0.360
PDR1217,*nejt_-,forehead,BP_FO,BP_FO,Body Parts & Functions — Forehead,0.758,BP_HE,Body Parts & Functions — Head,0.559,BP_SK,Body Parts & Functions — Skull,0.535
PDR1218,*neK-,to fill up (as a pit),BP_SP,BP_SP,Body Parts & Functions — to Spit,0.400,PA_PO,Physical Acts & Materials — to Pour,0.333,BP_BD,Body Parts & Functions — to Bury the Dead,0.333
PDR1219,*nel-,moon,PW_MO,PW_MO,Physical World — Moon,0.749,AN_MR,Animals — Mare,0.463,AN_BE,Animals — Bee,0.423
PDR1220,*nel-,"tamarind, myrobalan",LM_NA,LM_NA,Language & Music — Name,0.279,PT_AS,"Possession & Trade — Stingy, Avaricious",0.259,AN_MR,Animals — Mare,0.257
PDR1221,*nel-,rice,AV_RI,AV_RI,Agriculture & Vegetation — Rice,0.659,FD_ML,Food & Drink — Mill,0.484,FD_DI,Food & Drink — Dish,0.464
PDR1222,*neḷ-i-,to crawl,MO_CC,MO_CC,"Motion & Transportation — to Creep, Crawl",0.547,AN_HU,Animals — to Hunt,0.436,BP_FT,Body Parts & Functions — Foot,0.367
PDR1223,*[ń]elV[v]-[k-] (*-i-),silk-cotton tree,CA_CO,CA_CO,Clothing & Adornment — Cotton,0.676,CA_SI,Clothing & Adornment — Silk,0.668,CA_WE,Clothing & Adornment — to Weave,0.567
PDR1224,*ńem-,"to squeeze, crush",EM_DA,EM_DA,Emotion — to Dare,0.417,EM_KS,Emotion — to Kiss,0.394,EM_PL,Emotion — to Please,0.349
PDR1225,*ńeṇ-,fat,BP_LI,BP_LI,Body Parts & Functions — Lip,0.428,FD_BT,Food & Drink — Butter,0.387,FD_HU,Food & Drink — Hunger (n),0.349
PDR1226,*nen_-,to think,MT_BE,MT_BE,Mind & Thought — to Believe,0.606,MT_TO,"Mind & Thought — to Think, be of the Opinion",0.593,MT_KN,Mind & Thought — to Know,0.591
PDR1227,*nenǯ-,1 pith 2 heart,BP_HR,BP_HR,Body Parts & Functions — Heart,0.434,EM_SS,"Emotion — Soul, Spirit",0.359,BP_FC,Body Parts & Functions — Front of Chest,0.312
PDR1228,*neŋ-,"to enter, insert",MO_EN,MO_EN,Motion & Transportation — to Enter,0.390,QN_FI,Quantity & Number — First,0.233,QN_MI,Quantity & Number — Miscellaneous,0.231
PDR1229,*ńer-,to grind,FD_GR,FD_GR,Food & Drink — to Grind,0.715,AV_SH,Agriculture & Vegetation — Shovel (n),0.385,PW_SA,"Physical World — Sand, Grit",0.349
PDR1230,*ńerv-,1 worm 2 (NDR) snake,AN_WR,AN_WR,Animals — Worm,0.641,AN_SK,Animals — Snake,0.586,AN_BA,Animals — Barrow,0.413
PDR1231,*ner_-,"beauty, custom, propriety",CA_MR,CA_MR,Clothing & Adornment — Mirror,0.536,CA_WD,Clothing & Adornment — Woman's Dress,0.495,CA_FE,Clothing & Adornment — Felt,0.494
PDR1232,*ner_-i (*-d_-),fold (n.),PA_FO,PA_FO,Physical Acts & Materials — to Fold,0.625,MO_WW,"Motion & Transportation — to Wind, Wrap",0.326,TI_AU,Time — Autumn,0.315
PDR1233,*neṭ-,long,TI_LS,TI_LS,Time — to Last,0.411,TI_HR,Time — Hour,0.394,TI_YR,Time — Year,0.379
PDR1234,*[ń]evuẓ-,spittle,BP_SP,BP_SP,Body Parts & Functions — to Spit,0.487,FD_SP,Food & Drink — Spoon,0.396,FD_PJ,"Food & Drink — Jug, Pitcher",0.383
PDR1235,*ńēd_-,"to rise, sprout",AV_CT,AV_CT,"Agriculture & Vegetation — to Tilt, Cultivate",0.434,AV_SS,Agriculture & Vegetation — to Sow; Seed,0.405,MO_RL,"Motion & Transportation — to Lift, Raise",0.395
PDR1236,*ńēind_-,day,TI_DA,TI_DA,Time — Day,0.684,TI_YD,Time — Yesterday,0.568,TI_SU,Time — Sunday,0.556
PDR1237,*ńēl-,earth,PW_EL,PW_EL,"Physical World — Earth, Land",0.672,PW_GS,"Physical World — Ground, Soil",0.523,PW_SK,"Physical World — Sky, Heavens",0.520
PDR1238,*ńēl-,to hang,TI_FI,TI_FI,Time — to Finish,0.381,TI_DE,Time — to Delay,0.321,AN_HU,Animals — to Hunt,0.317
PDR1239,*ńēm- (?),to sift; to thresh,AV_TH,AV_TH,Agriculture & Vegetation — to Thresh,0.376,TI_HH,"Time — to Hurry, Hasten",0.350,SP_PS,"Sense Perception — to Sense, Perceive; Sense",0.289
PDR1240,*nēnǯ-,to breathe,BP_BB,BP_BB,Body Parts & Functions — to Breathe; Breath,0.624,BP_CO,Body Parts & Functions — to Cough,0.461,BP_FB,"Body Parts & Functions — to Fart, Break Wind",0.412
PDR1241,*ńēŋel-,plough,AV_PL,AV_PL,Agriculture & Vegetation — to Plow; Plow,0.636,AV_SH,Agriculture & Vegetation — Shovel (n),0.469,AV_MR,"Agriculture & Vegetation — to Mow, Reap",0.420
PDR1242,*nē-r-,1 time 2 sun,PW_SU,PW_SU,Physical World — Sun,0.534,TI_NN,Time — Noon,0.443,TI_SM,Time — Summer,0.441
PDR1243,*nēr-,"to assemble, meet; to learn; to resemble",MT_LE,MT_LE,Mind & Thought — to Learn,0.404,SO_ME,Social Relations — to Meet,0.395,MT_TE,Mind & Thought — to Teach,0.366
PDR1244,*nēr-,thin,SR_NS,SR_NS,Spatial Relations — Thin (in Density),0.403,SR_ND,Spatial Relations — Thin (in Dimension),0.387,BP_SH,"Body Parts & Functions — Skin, Hide",0.349
PDR1245,*nēr- (?),dry,PA_WA,PA_WA,Physical Acts & Materials — to Wash,0.387,CA_TW,Clothing & Adornment — Towel,0.373,AN_WE,Animals — Wether,0.369
PDR1246,*ńērḍ- (?),jambu tree,PW_TR,PW_TR,"Physical World — Tree, Oak",0.417,AV_TR,Agriculture & Vegetation — Tree (generic),0.352,PW_WF,"Physical World — Woods, Forest",0.338
PDR1247,*nēr_-,yesterday,TI_YD,TI_YD,Time — Yesterday,0.660,TI_TD,Time — Today,0.485,TI_TM,Time — Tomorrow,0.433
PDR1248,*ńēsir- (?),sun,PW_SU,PW_SU,Physical World — Sun,0.743,PW_SD,"Physical World — Shade, Shadow",0.498,TI_SM,Time — Summer,0.433
PDR1249,*nēṬ-,"to seek, obtain",PT_SE,PT_SE,Possession & Trade — to Seek,0.615,PT_GO,"Possession & Trade — to Get, Obtain",0.563,EM_DE,Emotion — to Desire,0.444
PDR1250,*nig-,"to shine, glitter",CA_DY,CA_DY,Clothing & Adornment — to Dye,0.435,CA_CK,Clothing & Adornment — Cloak,0.400,EM_GL,"Emotion — Fame, Glory",0.385
PDR1251,*niɣd_-,ashes,PW_AS,PW_AS,Physical World — Ash(es),0.506,AN_PI,Animals — Pig,0.339,AN_BA,Animals — Barrow,0.326
PDR1252,*nijur,live coal,PW_SM,PW_SM,Physical World — Smoke (n),0.332,PW_BU,"Physical World — to Burn, Scorch",0.309,AV_ST,Agriculture & Vegetation — Smoke (Tobacco),0.305
PDR1253,*ńil-,to stand,WH_SU,WH_SU,Warfare & Hunting — to Surrender,0.354,SR_ST,Spatial Relations — to Stand,0.349,WH_FI,Warfare & Hunting — to Fight,0.340
PDR1254,*nil- (*-e-),earth,PW_EL,PW_EL,"Physical World — Earth, Land",0.672,PW_GS,"Physical World — Ground, Soil",0.523,PW_SK,"Physical World — Sky, Heavens",0.520
PDR1255,*nind_-,to be full,QN_FU,QN_FU,Quantity & Number — Full,0.469,TI_FI,Time — to Finish,0.425,TI_LS,Time — to Last,0.339
PDR1256,*nip-,shoulder,BP_SD,BP_SD,Body Parts & Functions — Shoulder,0.755,BP_EL,Body Parts & Functions — Elbow,0.502,BP_AR,Body Parts & Functions — Arm,0.474
PDR1257,*nirḍ-,last year,TI_YR,TI_YR,Time — Year,0.408,TI_LS,Time — to Last,0.340,TI_SN,Time — Season,0.312
PDR1258,*niṭ-,"straight, erect",SR_SG,SR_SG,Spatial Relations — Straight,0.394,EM_PD,Emotion — Proud,0.386,EM_FL,Emotion — Faithful,0.339
PDR1259,*niv-,"straight, erect; to stretch",PA_SR,PA_SR,Physical Acts & Materials — to Stretch,0.459,BP_PE,Body Parts & Functions — Penis,0.368,PA_BN,Physical Acts & Materials — to Bend,0.356
PDR1260,*nīg-,"to quit, separate; to remove",TI_CE,TI_CE,Time — to Cease,0.314,MO_GA,"Motion & Transportation — to Depart, Go Away",0.293,BP_KI,Body Parts & Functions — to Kill,0.282
PDR1261,*nīḷ-,long,TI_LS,TI_LS,Time — to Last,0.411,TI_HR,Time — Hour,0.394,TI_YR,Time — Year,0.379
PDR1262,*ńīnʒ-,to swim,MO_SW,MO_SW,Motion & Transportation — to Swim,0.649,MO_FT,Motion & Transportation — to Float,0.378,AN_HU,Animals — to Hunt,0.377
PDR1263,*ńīr-,water,PW_WA,PW_WA,Physical World — Water,0.631,FD_TH,Food & Drink — Thirst (n),0.473,FD_KE,Food & Drink — Kettle,0.470
PDR1264,*nīv-/*nivur-,"to stroke, rub",PA_RU,PA_RU,Physical Acts & Materials — to Rub,0.506,BP_LC,Body Parts & Functions — to Lick,0.379,BP_BI,Body Parts & Functions — to Bite,0.365
PDR1265,*nīẓ-,shadow,PW_SD,PW_SD,"Physical World — Shade, Shadow",0.702,PW_DA,Physical World — Darkness,0.468,TI_NG,Time — Night,0.414
PDR1266,*ńjáŋaḷ,tongue; uvula,BP_TG,BP_TG,Body Parts & Functions — Tongue,0.552,BP_MO,Body Parts & Functions — Mouth,0.433,SP_AC,"Sense Perception — Sour, Acidic",0.386
PDR1267,*njām,we (excl.),AN_EW,AN_EW,Animals — Ewe,0.307,MK_SO,Mankind — Son,0.305,MK_HB,Mankind — Human Being,0.300
PDR1268,*njān (obl. *njan-),I,EM_PD,EM_PD,Emotion — Proud,0.267,EM_GD,Emotion — Good,0.254,TI_ST,Time — Sometimes,0.252
PDR1269,*ńjeẓed-,crab,AN_FM,AN_FM,Animals — Fisherman,0.441,AN_BO,Animals — Boar,0.404,AN_EL,Animals — Elephant,0.402
PDR1270,*njīm,you (pl.),EM_TH,EM_TH,Emotion — Thanks (n),0.371,EM_DR,Emotion — Dear,0.312,TI_AL,Time — Always,0.309
PDR1271,*njīn,thou,LJ_SW,LJ_SW,Law & Judgment — to Swear,0.410,LJ_OA,Law & Judgment — Oath,0.382,MK_WD,Mankind — Widow,0.341
PDR1272,*noḍ-,"to say, speak",LM_ST,LM_ST,"Language & Music — to Speak, Talk",0.552,LM_SY,Language & Music — to Say,0.456,LM_AC,"Language & Music — to Admit, Confess",0.384
PDR1273,*noḷ-,to bail out,LJ_PJ,LJ_PJ,"Law & Judgment — Jail, Prison",0.332,PT_LO,Possession & Trade — to Lose,0.318,PT_SP,Possession & Trade — to Spoil,0.293
PDR1274,*noḷ-,to swallow,BP_SP,BP_SP,Body Parts & Functions — to Spit,0.548,FD_EA,Food & Drink — to Eat,0.500,FD_DR,Food & Drink — to Drink,0.476
PDR1275,*ńoṭ-,knuckles; to crack knuckles,PT_RR,PT_RR,Possession & Trade — to Rob; Robber,0.348,CA_GL,Clothing & Adornment — Glove,0.315,BP_NA,"Body Parts & Functions — Nail, Claw",0.313
PDR1276,*ńō-,"to ache, hurt",EM_PS,EM_PS,"Emotion — Pain, Suffering",0.545,EM_PL,Emotion — to Please,0.436,EM_CW,"Emotion — to Cry, Weep",0.435
PDR1277,*nō-,"view, to notice, eye",SP_LO,SP_LO,Sense Perception — to Look,0.593,SP_SG,"Sense Perception — Sight (obj), Look (obj), Appearance",0.586,SP_SE,Sense Perception — to See,0.567
PDR1278,*ńōḍ-,to wash,PA_WA,PA_WA,Physical Acts & Materials — to Wash,0.522,CA_TW,Clothing & Adornment — Towel,0.421,CA_SA,Clothing & Adornment — Soap,0.404
PDR1279,*ńōḷ-,saliva,BP_SP,BP_SP,Body Parts & Functions — to Spit,0.599,BP_MO,Body Parts & Functions — Mouth,0.586,BP_LC,Body Parts & Functions — to Lick,0.516
PDR1280,*nōn-,"to endure, bear, suffer; a religious vow",RB_CU,RB_CU,Religion & Beliefs — to Curse,0.539,RB_PC,Religion & Beliefs — to Preach,0.488,RB_SO,"Religion & Beliefs — Sacrifice, Offering",0.477
PDR1281,*nōnḍ-,to stir,FD_MX,FD_MX,"Food & Drink — to Mix, Blend",0.406,FD_GR,Food & Drink — to Grind,0.384,FD_SP,Food & Drink — Spoon,0.371
PDR1282,*nōr- (?),mouth,BP_MO,BP_MO,Body Parts & Functions — Mouth,0.642,BP_TG,Body Parts & Functions — Tongue,0.494,BP_JW,Body Parts & Functions — Jaw,0.475
PDR1283,*nÙg-,yoke,MO_YO,MO_YO,Motion & Transportation — Yoke,0.605,AN_DU,Animals — Duck,0.277,TI_YR,Time — Year,0.272
PDR1284,*nuj-,a well,FD_CU,FD_CU,Food & Drink — Cup,0.315,FD_AM,Food & Drink — a Meal,0.312,AN_DO,Animals — Dog,0.292
PDR1285,*nuḷ-,to pinch,BP_NA,BP_NA,"Body Parts & Functions — Nail, Claw",0.353,BP_TM,Body Parts & Functions — Thumb,0.352,BP_FI,Body Parts & Functions — Finger,0.341
PDR1286,*nuḷ-,"to be broken, powdered",PA_BK,PA_BK,Physical Acts & Materials — to Break,0.524,PW_DU,"Physical World — Dust, Powder",0.520,PA_TE,Physical Acts & Materials — to Tear,0.422
PDR1287,*nuṇ-,soft; fine,SP_SF,SP_SF,Sense Perception — Soft,0.462,PA_BN,Physical Acts & Materials — to Bend,0.353,SP_RG,Sense Perception — Rough,0.347
PDR1288,*nuŋ-,kernel of unripe fruit,FD_FR,FD_FR,Food & Drink — Fruit,0.508,FD_PT,Food & Drink — Potato,0.438,FD_PR,Food & Drink — Pear,0.424
PDR1289,*nuŋ- (*-n-?),to swallow,BP_SP,BP_SP,Body Parts & Functions — to Spit,0.548,FD_EA,Food & Drink — to Eat,0.500,FD_DR,Food & Drink — to Drink,0.476
PDR1290,*nu(ŋ)k-,broken rice,AV_RI,AV_RI,Agriculture & Vegetation — Rice,0.571,FD_ML,Food & Drink — Mill,0.423,FD_SP,Food & Drink — Spoon,0.408
PDR1291,*nur-,"foam, froth",AN_DU,AN_DU,Animals — Duck,0.358,FD_BT,Food & Drink — Butter,0.356,AN_GS,Animals — Goose,0.345
PDR1292,*nus-,a k. of biting insect,AN_IN,AN_IN,Animals — Insect,0.622,BP_BI,Body Parts & Functions — to Bite,0.499,AN_BE,Animals — Bee,0.423
PDR1293,*nus-,"small, slender, smooth",CA_SK,CA_SK,Clothing & Adornment — Skirt,0.348,CA_CB,Clothing & Adornment — Comb,0.347,CA_TR,Clothing & Adornment — Trousers,0.346
PDR1294,*nutsur-,forehead,BP_FO,BP_FO,Body Parts & Functions — Forehead,0.758,BP_HE,Body Parts & Functions — Head,0.559,BP_SK,Body Parts & Functions — Skull,0.535
PDR1295,*nū-,sesamum,FD_MD,FD_MD,Food & Drink — Mead,0.289,FD_NT,Food & Drink — Nut,0.287,FD_GP,Food & Drink — Grape,0.260
PDR1296,*nūd_-,hundred,QN_FU,QN_FU,Quantity & Number — Full,0.403,QN_HA,Quantity & Number — Half,0.378,QN_MI,Quantity & Number — Miscellaneous,0.367
PDR1297,*nūd_-,to grind,FD_GR,FD_GR,Food & Drink — to Grind,0.715,AV_SH,Agriculture & Vegetation — Shovel (n),0.385,PW_SA,"Physical World — Sand, Grit",0.349
PDR1298,*nūk-,"to push, shove",MO_PS,MO_PS,"Motion & Transportation — to Push, Shove",0.640,PA_PR,Physical Acts & Materials — to Press,0.359,EM_DA,Emotion — to Dare,0.318
PDR1299,*nūk-,"to bow, droop",WH_BW,WH_BW,Warfare & Hunting — Bow,0.494,WH_AW,Warfare & Hunting — Arrow,0.436,WH_SU,Warfare & Hunting — to Surrender,0.356
PDR1300,*nūl-,thread,TI_NW,TI_NW,Time — New,0.362,CA_TH,Clothing & Adornment — Thread,0.352,TI_HR,Time — Hour,0.351
PDR1301,*nūẓ-[ug-],to hide,BP_SH,BP_SH,"Body Parts & Functions — Skin, Hide",0.458,SR_HC,"Spatial Relations — to Hide, Conceal",0.444,AN_HU,Animals — to Hunt,0.323
PDR1302,*oḍ-,beautiful,EM_BF,EM_BF,Emotion — Beautiful,0.527,EM_JG,"Emotion — Glad, Joyful",0.378,EM_TH,Emotion — Thanks (n),0.343
PDR1303,*òḍ-,waist; lap,BP_NV,BP_NV,Body Parts & Functions — Navel,0.473,BP_BS,"Body Parts & Functions — Belly, Stomach",0.468,CA_TR,Clothing & Adornment — Trousers,0.453
PDR1304,*òḍ-,bubo,AN_RA,AN_RA,Animals — Ram,0.326,FD_BN,Food & Drink — Bean,0.304,AN_MK,Animals — Monkey,0.300
PDR1305,*òḍ-,"together; to join, agree",SO_ME,SO_ME,Social Relations — to Meet,0.451,SR_JU,"Spatial Relations — to Join, Unite",0.398,SO_LT,"Social Relations — to Let, Permit",0.374
PDR1306,*oḍ- (?),soot,EM_SA,EM_SA,Emotion — Sad,0.270,EM_BD,Emotion — Bad,0.266,EM_GD,Emotion — Good,0.262
PDR1307,*oḍal,1 belly 2 body,BP_BS,BP_BS,"Body Parts & Functions — Belly, Stomach",0.715,BP_NV,Body Parts & Functions — Navel,0.612,BP_BO,Body Parts & Functions — Body,0.520
PDR1308,*oḍḍ-,1 shore 2 slope,PW_SH,PW_SH,"Physical World — Shore, Beach",0.475,PW_MH,"Physical World — Hill, Mountain",0.378,PW_GS,"Physical World — Ground, Soil",0.328
PDR1309,*oḍḍ-,"obstacle, shield",WH_SH,WH_SH,Warfare & Hunting — Shield,0.541,MO_RA,Motion & Transportation — Road,0.394,MO_PU,Motion & Transportation — to Pursue,0.382
PDR1310,*oḍḍ-/*oṭ-,oath,LJ_OA,LJ_OA,Law & Judgment — Oath,0.730,LJ_SW,Law & Judgment — to Swear,0.585,RB_BL,Religion & Beliefs — to Bless,0.389
PDR1311,*oḍ-/*oẓ-,"to sew, spin",CA_SN,CA_SN,Clothing & Adornment — to Spin,0.561,CA_SE,Clothing & Adornment — to Sew,0.516,CA_SP,Clothing & Adornment — Spindle,0.497
PDR1312,*oḍ-uŋ-,"to crush, destroy",PT_DE,PT_DE,Possession & Trade — to Destroy,0.455,BP_KI,Body Parts & Functions — to Kill,0.359,WH_DF,Warfare & Hunting — Defeat (n),0.356
PDR1313,*og-,to set a trap,AN_HU,AN_HU,Animals — to Hunt,0.360,MO_TH,Motion & Transportation — to Throw,0.323,BP_BD,Body Parts & Functions — to Bury the Dead,0.323
PDR1314,*ògir,"claw, nail",BP_NA,BP_NA,"Body Parts & Functions — Nail, Claw",0.729,PA_NA,"Physical Acts & Materials — Nail, Peg",0.567,BP_TE,Body Parts & Functions — Toe,0.438
PDR1315,*oj-,to take away,PT_TA,PT_TA,Possession & Trade — to Take,0.509,PT_ST,Possession & Trade — to Steal,0.477,PT_DE,Possession & Trade — to Destroy,0.475
PDR1316,*ok-,"to remove, carry away",PT_DE,PT_DE,Possession & Trade — to Destroy,0.475,MO_GA,"Motion & Transportation — to Depart, Go Away",0.428,PT_RS,Possession & Trade — to Release,0.407
PDR1317,*ok-,"one, together",QN_ON,QN_ON,Quantity & Number — One,0.451,QN_CT,Quantity & Number — Consisting of Three Together,0.384,SO_ME,Social Relations — to Meet,0.339
PDR1318,*ok- (?),to sit,SR_SI,SR_SI,Spatial Relations — to Sit,0.479,DF_CR,Dwellings & Furniture — Chair,0.437,FD_EA,Food & Drink — to Eat,0.357
PDR1319,*okal-,relations,SO_CM,SO_CM,Social Relations — Companion,0.651,SO_FR,Social Relations — Friend,0.621,SO_SU,Social Relations — Subject (n),0.613
PDR1320,*òl-,"skin, hide; to skin",BP_SH,BP_SH,"Body Parts & Functions — Skin, Hide",0.761,CA_CK,Clothing & Adornment — Cloak,0.521,PA_FS,"Physical Acts & Materials — to Flay, Skin",0.490
PDR1321,*ol-,"to flow, gush forth",MO_FL,MO_FL,Motion & Transportation — to Flow,0.559,MO_BL,Motion & Transportation — to Blow,0.405,MO_SI,Motion & Transportation — to Sink,0.401
PDR1322,*ol-,to make sounds,LM_ST,LM_ST,"Language & Music — to Speak, Talk",0.469,LM_SG,Language & Music — to Sing,0.463,LM_WE,Language & Music — to Write,0.444
PDR1323,*oḷ-,to hide,BP_SH,BP_SH,"Body Parts & Functions — Skin, Hide",0.458,SR_HC,"Spatial Relations — to Hide, Conceal",0.444,AN_HU,Animals — to Hunt,0.323
PDR1324,*ol-,weak,BP_WE,BP_WE,"Body Parts & Functions — Weak, Infirm",0.395,BP_SM,"Body Parts & Functions — Strong, Mighty, Powerful",0.384,PT_PO,Possession & Trade — Poor,0.308
PDR1325,*oḷ- (?),good,EM_GD,EM_GD,Emotion — Good,0.449,EM_BD,Emotion — Bad,0.319,TI_NO,Time — Now,0.272
PDR1326,*ol-/*val-,"to love, desire; smth. possible",EM_DE,EM_DE,Emotion — to Desire,0.682,EM_LO,Emotion — to Love; Love,0.676,EM_PA,Emotion — Passion,0.536
PDR1327,*oṇ- (?),dry,PA_WA,PA_WA,Physical Acts & Materials — to Wash,0.387,CA_TW,Clothing & Adornment — Towel,0.373,AN_WE,Animals — Wether,0.369
PDR1328,*onḍ-,shelter,DF_TE,DF_TE,Dwellings & Furniture — Tent,0.539,DF_DW,"Dwellings & Furniture — to Live, Dwell",0.470,DF_RF,Dwellings & Furniture — Roof,0.443
PDR1329,*ond_-,one,QN_ON,QN_ON,Quantity & Number — One,0.372,AN_SK,Animals — Snake,0.281,EM_FL,Emotion — Faithful,0.280
PDR1330,*onṭ-,earring,BP_EA,BP_EA,Body Parts & Functions — Ear,0.592,CA_FR,Clothing & Adornment — Finger Ring,0.433,SP_HG,Sense Perception — Hearing (n),0.392
PDR1331,*op-,to please; to be good,EM_PL,EM_PL,Emotion — to Please,0.512,EM_GD,Emotion — Good,0.418,EM_PP,Emotion — Please in Polite Phrases,0.398
PDR1332,*op-,to wet,AN_WE,AN_WE,Animals — Wether,0.441,PW_WA,Physical World — Water,0.395,MO_SW,Motion & Transportation — to Swim,0.383
PDR1333,*or-,one,QN_ON,QN_ON,Quantity & Number — One,0.372,AN_SK,Animals — Snake,0.281,EM_FL,Emotion — Faithful,0.280
PDR1334,*or_-,1 to bend 2 to fall asleep,BP_SL,BP_SL,Body Parts & Functions — to Sleep; Sleep,0.442,PA_BN,Physical Acts & Materials — to Bend,0.438,BP_WA,Body Parts & Functions — to Wake,0.363
