Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
śitte,evening,,Dravidian etymology,,,,,,,,,,,,2528,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=152&root=config
"śir ""day (ok śirone day;āśirthat day, day before yesterday;ēśirwhen?)""",day,,Dravidian etymology,,Also Kolami_SRejīrwhen; Kolami (Pat.)ašiḍday before yesterday,,,,,,,,,,2553,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=154&root=config
cukka,star,,Dravidian etymology,,,,,,,,,,,,2646,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=160&root=config
"surund ""bee, honey""",bee,,Dravidian etymology,,Also Kolamisurunt pottebee; Kolami_Kincurund taṭṭahoneycomb,,,,,,,,,,2689,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=164&root=config
suṭṭ-,to wind,,Dravidian etymology,,Also Naikricuṭṭaleaf-pipe,,,,,,,,,,2715,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=166&root=config
capaṭ,a slap,,Dravidian etymology,,,,,,,,,,,,2335,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=140&root=config
tāṛ,rope,,Dravidian etymology,,,,,,,,,,,,2356,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1260&root=config
cāpa,mat,,Dravidian etymology,,,,,,,,,,,,2452,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=143&root=config
"śekk- ""to chip, scrape""",to chip; chip of wood,,Dravidian etymology,,"Also Kolami_Psekkabark of tree; Kolami_Brcerguto chip off (tr.); Naikriśekkabark of tree; Parjicekkapiece, slice, chip of wood",,,,,,,"Reconstruction*ć-agrees more with external data; if so, we should eliminate Naikisek-(cf. also the semantics).",,,2748,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=146&root=config
kicc,fire,,Dravidian etymology,,,,,,,,,,,,1514,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=513&root=config
"śitt- ""to pierce with horns""","to butt, gore",,Dravidian etymology,,,,,,,,,,,,2527,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=177&root=config
śiḍḍe,squirrel,,Dravidian etymology,,,,,,,,,,,,2518,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1145&root=config
śilka,"brook, river",,Dravidian etymology,,,,,,,,,,,,2569,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1201&root=config
"śinna(m) ""little""",small,,Dravidian etymology,,"Also Parjicind, (NE)cinḍson; Ollarisinḍson; Salurcin makilchildren",,,,,,,,,,2594,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=151&root=config
śīma,ant,,Dravidian etymology,,,,,,,,,,,,2623,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1150&root=config
