Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"bāynā (bāycas) ""to respect, keep on a footing of reserve with (elder brothers with younger brothers' wives, elder sisters with younger sisters' husbands, man with wife's elder sisters, woman with husband's elder brothers)""",to respect,,Dravidian etymology,,Also KURbāenā xoenāto shun; MLTbāc-naqpoa relative by law.,,,,,,,,,,4090,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=104&root=config
"bēʔenā (biccyas) ""used as an auxiliary; to be, stay, remain""",to be,,Dravidian etymology,,,,,,,,,Нерегулярный случай с нетривиальным соответствием (малто -h-!).,,,4427,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=115&root=config
berrnā (birryā),"to get out of shape by expanding sidewise or falling under one's own weight (as an earthen vessel when unbaked, a mud wall, a ball of wax, a heap of manure when very wet)",,Dravidian etymology,,,,,,,,,,,,5411,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=111&root=config
bēk,salt,,Dravidian etymology,,Also MLTbēkbēkreto taste saltish.,,,,,,,,,,4428,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=117&root=config
"birxnā (refl. and pass. birxrnā) ""to help to some more at meals, cook some accessory ingredient along with the main article of food, mix several kinds of seeds (esp. for sowing)""","to mix, add (esp. food)",,Dravidian etymology,,"Also KURbirxīmixture of rice and marwa used in rice-beer brewing; MLTbirg̣reto be mixed, be joined, keep company with.",,,,,,,,,,5407,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=129&root=config
buṭṭī,navel,,Dravidian etymology,,,,,,,,,,,,4460,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=139&root=config
poxtā,"froth, foam",,Dravidian etymology,,,,,,,,,,,,4463,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=686&root=config
"boŋgnā ""to run, run away, leave a place for good, keep clear of""",to run,,Dravidian etymology,,"Also KURboŋgtaʔānāto make run, carry about or off with great speed, lose (by death or otherwise); MLTbon_g̣treto cause to run, carry away.",,,,,,,,,,4473,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=137&root=config
pokʔō,chubby-cheeked,,Dravidian etymology,,,,,,,,,,,,4242,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=681&root=config
cācā,"stone, pebble, rock",,Dravidian etymology,,,,,,,,,,,,2435,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=158&root=config
"xerrnā (xirryas) ""to introduce lengthwise by gradual pushing, insert, stick into or behind""",to insert,,Dravidian etymology,,,,,,,,,,,,2778,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=762&root=config
"currā ""vegetal sugar, sweet juice which drops from mango flowers or from the new leaves of sāl tree""",vegetal sugar; gum; birdlime,,Dravidian etymology,,,,,,,,,,,,2711,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=212&root=config
"cumʔā, cupʔā","projecting point on a hill or mountain, peak, crag",,Dravidian etymology,,,,,,,,,,,,2544,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=208&root=config
cerō,yesterday,,Dravidian etymology,,"Also KURcerontā,certāof yesterday; MLTcewtiyesterday's.",,,,,,,,,,2779,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=170&root=config
cīpnā (cippyas),to suck,,Dravidian etymology,,,,,,,,,,,,2621,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=187&root=config
cīrnā,to scratch,,Dravidian etymology,,Also MLTcircospurs of a cock.,,,,,,,"Только форма *cīrc- позволяет нам объяснить нерегулярность рефлексов (выпадение -c- в курух и сокращение долготы в малто); впрочем, причиной подобных нерегулярностей может быть очевидная звукоподражательность данного корня).",,,2601,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=190&root=config
ī̃jhrnā,to blow the nose,,Dravidian etymology,,Also KURī̃jnāto clean the nose;ī̃jrnāto clean one's own nose.,,,,,,,,,,537,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=315&root=config
"curxnā (caus. curxtaʔānā) ""to pour, let fall in drops; let water in or out through a hole or crevice, leak, pass (as water, grains, etc.) through a crack, fissure or aperture in a vessel, ooze, fall in drops. trickle, fall in numbers""","to pour, drip",,Dravidian etymology,,Also MLTcurg̣treto tap a tree,,,,,,,,,,2883,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=213&root=config
"conkhnā (cunkhyas), cuŋknā",to kiss,,Dravidian etymology,,Also MLTcumqrēseto sound with the lips in calling animals.,,,,,,,,,,2621,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=209&root=config
coṭṭō,mouse,,Dravidian etymology,,,,,,,,,,,,2661,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=202&root=config
"carmnā (Tiga caṛmnā) ""to become flaccid, flabby (as a plant cut off from the stem), feel or look weak, enervated (through heat, exertion, illness, cares)""",flaccid; scorched,,Dravidian etymology,,"Also KURcarmtaʔānāto weaken, debilitate, unnerve.",,,,,,,,,,2301,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=154&root=config
"caṭkaʔānā, caṭgaʔānā ""to slap in the face""",to slap; to crackle,,Dravidian etymology,,"Also KURcaṭcaṭrnā'to crackle, give forth a series of small explosions (as fire or loud slaps)'",,,,,,,,,,2296,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=985&root=config
"caktā, caktī",a slice,,Dravidian etymology,,"Also KURcaktaʔānāto cut in slices;ceglāchip, splinter; MLTcakaa slice;cagjeto chop up (as meat).",,,,,,,,,,2748,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=144&root=config
cicc,fire,,Dravidian etymology,,,,,,,,,,,,1514,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=173&root=config
"ciṛrā, ciḍrā",squirrel,,Dravidian etymology,,,,,,,,,Отсутствие материала в малто не дает нам определить характер ПСД фонемы - *ḍ или *ṛ.,,,2518,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=172&root=config
īmā,white ant,,Dravidian etymology,,Also KURīmnāto be deteriorated or destroyed by white ants.,,,,,,,,,,541,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=314&root=config
cālā,"grove, sacred grove",,Dravidian etymology,,,,,,,,,,,,2891,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=159&root=config
coē̃daʔānā,to turn and twist,,Dravidian etymology,,,,,,,,,,,,2698,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=203&root=config
"dagnā ""to light, set fire to, burn (tr.)""",to shine,,Dravidian etymology,,,,,,,,,,,,2998,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=221&root=config
"talAkhnā ""to pull off, strip, peel, decorticate""","to pull off, cut off",,Dravidian etymology,,"Also KUR (Hahn)talkhnāto sever, separate.",,,,,,,,,,3124,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=816&root=config
"daṛyā ""stout, thick""",thick; hard,,Dravidian etymology,,,,,,,,,Начальное ḍ- в малто - по ассимиляции со срединным ретрофлексным. На основании нетривиального соответствия курух -ḍy- - малто -ṭ- мы условно постулируем ПСД *-ḍy-.,,,3020,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=220&root=config
"ḍonḍā pottā ""(Hahn) large-bellied""",stout,,Dravidian etymology,,,,,,,,,,,,3491,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=925&root=config
ṭō̃ṛnā,to hook in,,Dravidian etymology,,Also KURṭōṛō̃a pole with an iron hook or branch curved down to one extremity;tūṛsīa variety of the native rake orṭōṛō̃; (Bleses)ṭōṛōa long stick with an iron hook.,,,,,,,,,,3547,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=887&root=config
esnā (essas),to transgress,,Dravidian etymology,,,,,,,,,,,,515,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=254&root=config
"elkhrnā ""to go down (sun, moon, stars), be well past the meridian""",to go down,,Dravidian etymology,,,,,,,,,,,,841,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=233&root=config
eŋgrnā (caus. eŋgrtaʔānā),"to remain over, be in excess, be passed over, escape",,Dravidian etymology,,"Also KUReŋgrkāwhat remains over and above, excess, surplus, remainder.",,,,,,,,,,780,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=260&root=config
aḍḍō,"bullock, ox",,Dravidian etymology,,,,,,,,,,,,815,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=7&root=config
"erxnā (irxyas) ""(small children, animals) have a motion, (adults) havediarrhoea""",to go to stool,,Dravidian etymology,,,,,,,,,,,,813,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=243&root=config
"ēknā (īkyas) ""to walk, direct or conduct affairs""","to walk, go",,Dravidian etymology,,,,,,,,,,,,871,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=264&root=config
"ēxnā (īxyas) ""to lose heat, cool down, lose the heat of excitement or passion""",to cool down,,Dravidian etymology,,Also KURēxrnā(heat of day) abates;ēxtaʔānāto cool (tr.); MLTēg̣treto make cool.,,,,,,,,,,875,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=270&root=config
"ērnā (īryas) ""to see, look, look at, look after, look for, wait for, examine, try""",to see,,Dravidian etymology,,"Also KURērtaʔānāto let see, show;ērānakhrnāto look at one another; MLTēryeto peep, spy.",,,,,,,,,,903,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=272&root=config
xann,place on bamboo or cane where side shoot was cut away,,Dravidian etymology,,,,,,,,,,,,1160,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=729&root=config
xājnā,"(Hahn) to tether, bind by the feet",,Dravidian etymology,,,,,,,,,,,,1099,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=926&root=config
gaddā,"sediment, alluvium",,Dravidian etymology,,,,,,,,,,,,1355,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=277&root=config
kiṇḍō,a species of fish,,Dravidian etymology,,Also KUR (Hahn)kindōinjōcarp fish.,,,,,,,,,,1947,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=361&root=config
xeḍḍ,"foot, leg",,Dravidian etymology,,,,,,,,,,,,1943,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=756&root=config
"xō̃ŋghnā (refl.pass. xō̃ŋghrnā) ""to bend (tr.̂: forward, backward, or to and fro), curve, deflect, force down someone's head or back""",to bend,,Dravidian etymology,,"Also KURkoŋkō,koŋkṛōshaped like a hook, curved, winding;keŋkrnāto be crooked, curviform;keŋkṛō,keŋkō-beŋkōcrooked, curved or shaped like a hook; MLTkokreto stoop down;kokrobent, curly;kon_goriconcave.",,,,,,,,,,2032,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=780&root=config
"guḍrū, guṛrū",dwarfish (of persons and animals only),,Dravidian etymology,,,,,,,,,,,,1670,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fndret&text_number=288&root=config
