Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"maginḍ sinḍ ""man, husband""",child,,Dravidian etymology,,Also Parjimayid(pl.mayil) husband; Ollarimāldaughter; Salurmagginḍhusband;mācilgirl child; children;māl(pl.māsil) woman;cin makilsmall children,,,,,,,,,,4616,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=643&root=config
mañgil,peacock,,Dravidian etymology,,,,,,,,,,,,4642,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=680&root=config
"(?) nēndir ""dew""","dew, mist",,Dravidian etymology,,"Also (?) Parjimēndir,mē̃dirdew",,,,,,,,,,4641,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=652&root=config
"mare (pl. marel) (?) ""hillock""",hill; forest,,Dravidian etymology,,,,,,,,,,,,4742,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=648&root=config
"man- (may-, maṭ-) ""to be, stay""",to be,,Dravidian etymology,,,,,,,,,"Parji men- by analogy with past stem *mand_-/*mat_- > mend-, mett-.",,,4778,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=656&root=config
mā̃jik,rice,,Dravidian etymology,,,,,,,,,,,,4639,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=657&root=config
mar-,to learn,,Dravidian etymology,,"Also Parjimercip-(mercit-) to teach; Ollarimarip-(marit-) to teach; Gadba_S3mary-(mariy-) id., be habituated",,,,,,,,,,4722,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=664&root=config
"mar, marin (pl. markil)",tree,,Dravidian etymology,,,,,,,,,,,,4711,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=667&root=config
mardil,medicine,,Dravidian etymology,,,,,,,,,,,,4719,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=668&root=config
māl,liquor,,Dravidian etymology,,,,,,,,,,,,4822,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=686&root=config
