Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"war_x- (war_xy-), war_- (war_y-)",to sleep,,South Dravidian etymology,,"Also Kotaorksleep; Todawar_k-(war_ky-) to make to sleep (by lullaby, etc.);war_ksleep",,,,,,,,,,707,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=580&root=config
wɨ̄ḍ- (wɨ̄ḍy-),to run,,South Dravidian etymology,,"Also Kotaōṭact of running; Todawɨ̄ṭact of running;wɨ̄t_-(wɨ̄t_y-) to drive calf from udder by hitting it under the chin (*ōṭt-to cause to run; forṭ, MBE 1974b, p. 44, n. 20)",,,,,,,,,,1041,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=602&root=config
poč,green,,South Dravidian etymology,,Also Kotapātymoss;pacālopen grassy ground in front of Kolmēl temples; Todapaštlichen-covered flat rock or shelf on cliff;pōɵymoss,,,,,,,,,,3821,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=605&root=config
"poɵ, poɵɨl ""green (not dead; of tree, grass)""",green,,South Dravidian etymology,,Also Toda ?poɵ fōs_pure milk,,,,,,,,,,3907,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=608&root=config
"poṛ- (poṭ-) ""to suffer, experience""",to experience,,South Dravidian etymology,,"Also Kotapāṛ(obl.pāṭ-) work, concern; Todapōḍsuffering, affair, concern; ?par_y-(par_s-) to be possible; to endure",,,,,,,,,,3853,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=627&root=config
paṛ,crowd; fight (in songs),,South Dravidian etymology,,,,,,,,,,,,3860,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=1032&root=config
"poṛy ""rice given at funeral; contribution given to Badagas at a two-day funeral""",a measure of grain,,South Dravidian etymology,,Also Kotapayṛbazaar measure of grain (=oḷk); quantity of food that one person eats at a meal,,,,,,,,,,3849,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=629&root=config
"par_y- (par_c-) ""to pluck forcibly, (string) breaks""","to break, pluck",,South Dravidian etymology,,"Also Kotapayrrag;artm,artymsharpness; Todapar_yrag",,,,,,,Kotaartmeither borrowed from Badaga or (more probable) simply does not belong here.,,,4027,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=43&root=config
"pax- (paxɵ-) ""to be divided, be estranged""",to divide,,South Dravidian etymology,,"Also Todapax-(paxt-) to distribute, divide;paxydivision;axhostility;axōr_n, (in songs)axexōr_nenemy",,,,,,,Kotapatīr-<*pag-t-; Todapax-<*pag-ä-.,,,3808,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=630&root=config
"poxol ""daytime, day (as opposed to night)""",daytime,,South Dravidian etymology,,"Also Kotapalmārmdaytime; ?vōlday, daytime",,,,,,,,,,3805,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=616&root=config
pas_,tooth,,South Dravidian etymology,,,,,,,,,,,,3986,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=613&root=config
pes_,"a large number, many",,South Dravidian etymology,,,,,,,,,,,,3987,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=1045&root=config
"paɫ̣ ""valley""","valley, plains",,South Dravidian etymology,,,,,,,,,"The ending can only be *-ä, although external data speaks against it.",,,4016,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=618&root=config
poɫ̣y,"sacred dairy, matrilineal sib, Badaga house",,South Dravidian etymology,,"Also Toda-oɫ̣yin:wɨs_oɫ̣ydairy of a particular grade, whose dairyman iswɨs_ ōɫ̣",,,,,,,,,,4018,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=1015&root=config
pas_y,lizard,,South Dravidian etymology,,,,,,,,,"Initialē-in Kota unclear (some kind of compound?), but it is probably responsible for loss of-y-(cf.*el-ĭ>eyj) in a trisillabic form.",,,3994,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=184&root=config
pas_of,jack-fruit,,South Dravidian etymology,,,,,,,,,Irregular *-s_- in Toda?,,,3988,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fktet&text_number=614&root=config
