Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"here ""near""","near; to invade, occupy",,Gondwan etymology,,,,,,,,,,,"3483, 3585",2814,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1110&root=config
"hīrpe ""firewood""",bark; firewood,,Gondwan etymology,,,,,,,,,,,3556,2586,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1145&root=config
"cuttī (?) ""black ant""",ant,,Gondwan etymology,,Also Gondi_Muhurriant,,,,,,,,,"3594, 1348",2682,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1151&root=config
"hovar, ovar",salt,,Gondwan etymology,,,,,,,,,,,3360,2674,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1153&root=config
"deganā ""to break (intr.)""","to break, burst",,Gondwan etymology,,"Also Gondi_Mdehānāto break (tr.); Gondi_Ldekhanāto tear, rend",,,,,,,,,1886,3406,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=159&root=config
"tenḍānā ""to pull off""","to take out, extract",,Gondwan etymology,,"Many dialects have:ṭanḍ-,ṭenḍ-,tenḍ-to take out, take off, remove",,,,,,,,,1515,3052,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1222&root=config
tehānā,to lift,,Gondwan etymology,,"Also Gondi_A (Su.)teh-to rouse from sleep, revive to life; Gondi_Trtēḍānāto rise, (other dialects)tēd-id.",,,,,,,,,"1789, 1796",3450,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1228&root=config
"toḍḍī, ṭoḍḍī ""mouth, face""",mouth; face,,Gondwan etymology,,,,,,,,,,,1527,3296,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1245&root=config
tor,with,,Gondwan etymology,,"Also Gondi_Ltōṛōhelp;toratā mānavalpartner, fellow",,,,,,,,,,3563,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1255&root=config
"tuk_h_ānā ""to sneeze""","to cough, sneeze",,Gondwan etymology,,Also Gondi_Phtuhka sneeze,,,,,,,,,"1746, 1763",3336,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1274&root=config
tunkī,a piece,,Gondwan etymology,,,,,,,,,,,1744,3305,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1282&root=config
ṭoŋgrā,knee,,Gondwan etymology,,Also Gondi_Aṭoŋgielbow,,,,,,,,,1522,2983,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1262&root=config
udānā,to sit,,Gondwan etymology,,"Also Gondi_W, Gondi_Phuccahtānāto cause to sit; Gondi_Aupis-, Gondi_A (SR)uppūs-, Gondi_Trupsuhtānā, Gondi_Muupih-, Gondi_Maupʔ-, Gondi_Supcah-to make to sit",,,,,,,,,"242, 250",725,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1301&root=config
"duvāl ""tiger""","panther, tiger",,Gondwan etymology,,,,,,,,,,,1578,692,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=197&root=config
venjer,tongue,,Gondwan etymology,,,,,,,,,,,3275,5470,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1391&root=config
"varasānā ""to write""",to puncture; to write,,Gondwan etymology,,"Also Gondi_Lvarasavalwriter, scribe",,,,,,,,,"3029, 3191",5263,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1356&root=config
veduri,bamboo,,Gondwan etymology,,,,,,,,,,,3282,5485,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1384&root=config
reīnā,to fear,,Gondwan etymology,,"Also Gondi_Trwarhuttānā,warīstānāto frighten;waṛhūcarscarecrow; Gondi_Marey-to be afraid; Gondi_Lrepīhfear; Gondi_A (Su.)verēfear",,,,,,,The bisyllabic character of the root caused the metathese*veri->*vre->*re-in several dialects.,,"3050, 3285",5489,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1382&root=config
versī,light,,Gondwan etymology,,,,,,,,,,,3316,5496,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1393&root=config
vers,finger,,Gondwan etymology,,,,,,,,,,,3194,5409,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgonet&text_number=1401&root=config
