Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"kerreŋ ""to sharpen""",to shave; to scratch,,Dravidian etymology,,Also Parjikirp-(kirt-) (fowl) scratches,,,,,,,"We probably have to deal with two different roots here, since there is no way to explain the correspondence Kolami, Naiki-e-- Parji-i-(and there are differences in semantics as well).",,,1564,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=495&root=config
kism-,to pinch,,Dravidian etymology,,Also Parjikicc-to pluck (strings of instrument with finger),,,,,,,,,,1513,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=525&root=config
kinām,cold,,Dravidian etymology,,,,,,,,,,,,1601,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=518&root=config
kīke,boy,,Dravidian etymology,,,,,,,,,"Since there are no contradicting data from Parji-Gadba (where the resonant is usually preserved), an inlaut *-r_- can be supposed.",,,1594,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=530&root=config
"kor (pl. koḍl) ""cock, fowl""",hen,,Dravidian etymology,,,,,,,,,,,,2160,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=551&root=config
"kayīpeŋ ""to cut (hair)""",to reap,,Dravidian etymology,,Also Parjikōvalstubble,,,,,,,,,,2119,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=561&root=config
gorre,sheep,,Dravidian etymology,,,,,,,,,,,,2165,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=317&root=config
"kolā ""stick""","stick, shaft",,Dravidian etymology,,,,,,,,,,,,2237,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=569&root=config
"kondā ""bull""","bull, bison",,Dravidian etymology,,,,,,,,,,,,2216,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=571&root=config
"kok- ""to itch, scratch""",to itch,,Dravidian etymology,,,,,,,,,,,,2257,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=552&root=config
