Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
alampu (alampi-),to wash,"alacu(alaci-) to rinse;alaicu(alaici-) to wash, rinse; (RS)alaittalto wash clothes by moving them about in water",Dravidian etymology,,,,,,,,,"Auslaut*-ai-is clearly seen in such forms as Tam.alai-cu(alongside the less archaicala-cu) and, of course, Kan.ale. In most cases, however, the original stem has been extended by means of the suffix*-mb-, with PSDR*-ai-neutralised in this position (*alai-mb->*alamb-).",,,0246,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=223&root=config
"alar (-v-, -nt-)",to blossom,alarttiprocess of blooming;alarttu(alartti-) to cause to blossom;alariflower,Dravidian etymology,,,,,,,,,"Kannaḍa and Tulu present several variants with different kinds of assimilations and metatheses in the resonant department, which seems to be a rather common thing with stems ending in two resonants.",,,0247,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=224&root=config
alli,iron-wood tree,,Dravidian etymology,,,,,,,,,"The word displays an unclear variation in the auslaut; it is also frequently used in the compound*allai-mar-, where the second component is obviously*mara-'tree'.",,,0257,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=232&root=config
alli,water-lily,,Dravidian etymology,,,,,,,,,,,,0256,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=231&root=config
amuŋku (amuŋki-),"to press, sink","amukku(amukki-) to crush, press, squeeze (as a fruit, a boil), press down, press in or under (as a vessel into water), overcome, repress; n. pressure (as in a nightmare), thing that compresses, incumbent weight;amukkan_,amukkinightmare",Dravidian etymology,,,,,,,,,"In DEDR 169 this stem is frequently confused with*amai- ~ *amar-'to be united, join, crowd together', right down to several forms included in both entries at the same time. Nevertheless, although some semantic contamination is possible, and both stems may be related on some higher level, they are clearly distinguished in SDR at least, and I prefer to only include forms with final-ŋ-(-k-in the corresponding transitive stem) here, as well as the possibly archaic monosyllabic suffixless variant (as seen in Mal.ammuka).",,,0169,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=151&root=config
"ammā, ammāḷ",mother,"(alsoamma,ammamma) excl. of pity, surprise, joy;ammaimother, name of various goddesses, grandmother;amman_aimother, lady;amman_goddess;amman_ēexcl. of surprise;ammācci,ammāttāḷ,ammāymaternal grandmother;ammān_maternal uncle, wife's father, husband of father's sister;ammāmmimaternal uncle's wife, husband's mother;ammantimaternal uncle's wife;ammāñcison of a maternal uncle, fool;ammaŋkār,ammaŋkāḷdaughter of a maternal uncle, wife of a Vaiṣṇava priest;ammaṇiterm of respect used in referring to or calling a woman",Dravidian etymology,,,,,,,,,"The most common stem is the one ending in*-ā;*ammaiis also reconstructible on the basis of Tam.ammai, Mal.amma, Iru.amme. Kannaḍa forms with-mb-seem to have been reborrowed from Indo-Aryan. The meaning 'mother' is common for almost all dialects, but in some of them the derivative form*ammaihas assumed the meaning 'father' (cf. Tam.ammān_'maternal uncle, wife's father', i. e. 'he-of-mother').",,,0183,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=165&root=config
"amar (-v-, -nt-)",to get close; to join,"amai(-v-, -nt-) to crowd together, be close, be attached, connected, joined, suffice, prepare (oneself), be suitable, appropriate, be complete, prepare; (-pp-, -tt-) to effect, accomplish, create, appoint, institute, bring together, prepare, get ready; n. fitness, beauty;amaitibeing attached, joined, nature of a thing, abundance, occasion, opportunity, deed, action;amaippustructure, constitution, destiny, fate;amaivubeing acceptable, suitable, fitting",Dravidian etymology,,,,,,,,,Some of the forms (notably all the Malayalam entries) have been entered a second time or relocated to PSDR*amu-by Burrow & Emeneau.,,,0162,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=144&root=config
ampu,arrow,appu-kkaṭṭua sheaf of arrows,Dravidian etymology,,,,,,,,,,,,0178,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=160&root=config
amalai,,"ampaliporridge, esp. of rāgi (< Te.)",Dravidian etymology,,,,,,,,,"In DEDR Tam.ampaliis marked as a borrowing from Teluguambali. Regardless of whether this is correct, the alternate Tam. formamalaicannot be a regular correspondence, because-ai<> Tel.-iand-m-<> Tel.-mb-; we can only consider it a dialectal irregular variant. Kan.ambakaḷa<*ambal-kaḷa; for the second part of the compound cf., perhaps, Tel.kali(<*kaḷi) 'water in which rice has been washed'. The alternate explanation from*amba-kaḷa, without the final resonant, is much more dubious in the light of external data.",,,0174,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=156&root=config
"a, aṃ (?)","fit, proper; fertile","ammaibeauty, prettiness",Dravidian etymology,,,,,,,,,,,,0328,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=296&root=config
