Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
*aḍi,"foot; lower, below",,,,,,,,,,,"Cf. also Saluraḍugu""footstep"" (Burrow & Emeneau correctly indicate a borrowing from Telugu, since a trisyllabic form like this should not be expected in Gadba). // Present in 3/6 branches.",,,,,,,1,14,
*aḍi,"foot, footstep, footprint, step, pace, measure of a foot, bottom, basis",,Dravidian etymology,,"Alsoaḍimeslavery, slave, bondman;aḍiyãḍuslave, servant;aḍi-gar_r_asandal, wooden shoe",,,,,,,The formaḍugu<*aḍi-g-.,,,72,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=50&root=config
*aḍi- / *aḍal-,"to flap, throb",,,,,,,,,,,"Kan., Tel.aḍalu<*aḍi-l-. // Present in 3/6 branches.",,,,,,,1,15,
*aḍi- / *aḍal-,"to be afraid; n. fear, alarm",,Dravidian etymology,,"Alsoaḍalincuto terrify, frighten;aḍici-paḍuto be in a hurry;aḍici-pāṭuimpatience, hurry, haste",,,,,,,,,,74,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=51&root=config
*adar-,"to shake, tremble; to be troubled",,,,,,,,,,,"The few Malto verbal stems in-yar-that there are do sometimes correspond to SDR stems with-i-in the second syllable (cf.tanyare'to become rich' - PSDR*taṇi-'to thrive, abound', etc.); whether the resonant-r-is the same etymologically is, however, unclear. Nevertheless, all the other forms are more or less in agreement. // Present in 4/6 branches.",,,,,,,1,16,
*adar-,"to tremble, shake, quake, shiver; n. trembling, shaking, tremor",,Dravidian etymology,,,,,,,,,,,,137,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=88&root=config
*aḍa-r-,"fit, appropriate",,Nostratic etymology,,,,,,,,,"The stem is often met with resonant suffixal extensions in which the original vowel shifts to-a-(*aḍú-r->*aḍǝr->aḍar-, etc.). // Present in 4/6 branches.",,,,,,,1,17,
*aḍa-r-,to be fit or proper,,Dravidian etymology,,,,,,,,,,,,78,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=55&root=config
*aḍ-ug-,"to ask, request",,,,,,,,,,,"Essentially a Telugu-Parji isogloss. Burrow & Emeneau also add Kuijāpa(which is hardly possible since Kuij-may be <*(-)d_-, but hardly <*(-)ḍ-, and, under question, Tam.aḷavu""to inquire after one's health"" and Tulunaṭṭuni""to beg"" (both these forms have to be left out as well due to phonetic incompatibility). // Present in 2/6 branches.",,,,,,,1,18,
*aḍ-ug-,"to ask, question, beg, solicit, request, demand",,Dravidian etymology,,,,,,,,,,,,81,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=58&root=config
*adum-,"to squeeze, press",,,,,,,,,,,"The auslaut-m-in this root is only ""detached"" in Tamil, and even there in most forms it can be explained as the result of a secondary loss; its status as part of the root is quite obviously Proto-Dravidian. // Present in 4/6 branches.",,,,,,,1,19,
*adum-,"to press, squeeze",,Dravidian etymology,,"Alsoadumuḍupressing, squeezing, pressure",,,,,,,,,,133,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=86&root=config
*aḍu-k-,"to be piled up, arranged",,,,,,,,,,,"Possibly derived from PDR*aḍV́-""to be near, close"". The NDR parallel is quite dubious due to both the semantics and phonetics of the stem, but PNDR*aṭṭ-has no better etymology. // Present in 3/6 branches.",,,,,,,1,20,
*aḍu-k-,"to pile up, arrange in a set or series; n. a series or set of things, a compact pile of articles",,Dravidian etymology,,,,,,,,,,,,80,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=57&root=config
*aḍu- ~ *ḍa-,to strike,,,,,,,,,,,Several different stems that may or may not go back to a single PDR root. The voiceless variant in PKG and Konda shows that the root could be monosyllabic as well (unless this is a regular development from a stem like*CVC-ú-). // Present in 4/6 branches.,,,,,,,2,1,
*aḍu- ~ *ḍa-,"to beat, strike, break, destroy",,Dravidian etymology,,"Alsoaḍupua stroke, blow;aḍaru(Tikkana; comm. by Velcheru Narayana Rao and George L. Hart III) to fight, do battle, kill;āṭua blow;dancuto pound, beat, clean grain in a mortar;daŋgu, (KR also)ḍaŋguto be pounded (as rice, etc.);damputo pound, beat, clean grain in a mortar; n. (alsodampuḍu) pounding, etc.; [1]aḍukulu, [2]aṭukulu(pl.) rice wetted, parched and flattened, beaten rice",,,,,,,,,,77,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=54&root=config
*aḍ-a-,to be near; to happen,,,,,,,,,,,"SDR languages show significant evidence for two bases:*aḍú-(""be near to, approach"") and*aḍái-(""reach, arrive, obtain""). Kannada and Tamil also have a monosyllabic stem*aṭ-""to put, place"", but this is possibly the result of contamination with*anṭ-""to join, stick, paste"". Cf. also*aḍ-[úŋ]-""to be piled up, arranged"" which may be a historical derivative of the same root. PNDR*aṭ-g-<*aḍV́-k-. // Present in 4/6 branches.",,,,,,,2,2,
*aḍ-a-,"to arise, issue",,Dravidian etymology,,"Also [1]ḍāyu, [2]dāyu, [3]ḍaggar_u, [4]daggar_uto approach (intr., tr.); [1]ḍāpu, [2]dāpu, [3]ḍaggar_a, [4]daggar_anearness;dāparamugetting, obtaining, coming or lighting upon;dāparincuto be obtained, happen, occur, fall to one's lot",,,,,,,,,,79,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=56&root=config
"*ak-, *ag-",1 to appear 2 inside,,,,,,,,,,,"PKG*av-paḍ-<*aga-paḍ-(cf. Tamilaka-ppaṭuetc.). The root does not appear to have been preserved in its pure form outside South Dravidian. Inclusion of Teluguakku""breast"" looks dubious since that form points to a monosyllabic*ak-rather than bisyllabic*agá-. // Present in 3/6 branches.",,,,,,,2,4,
"*ak-, *ag-","to appear, be observed, perceived",,Dravidian etymology,,Alsoakkuthe breast or chest,,,,,,,,,,7,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=18&root=config
*ag-,"to press, hold firmly",,,,,,,,,,,A Kannada-Telugu isogloss. // Present in 2/6 branches.,,,,,,,2,5,
*ag-,"troubles, difficulties, affliction",,Dravidian etymology,,,,,,,,,,,,2,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=13&root=config
*agaḍ-,viciousness; fault,,,,,,,,,,,// Present in 2/6 branches.,,,,,,,2,6,
*agaḍ-,"blame, exposure, fault",,Dravidian etymology,,,,,,,,,,,,4,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=15&root=config
*agal-,"to be broken, torn",,,,,,,,,,,The original base has been further expanded with a resonant suffix in Telugu. // Present in 3/6 branches.,,,,,,,2,7,
*agal-,"to break or go to pieces, burst",,Dravidian etymology,,"Also [1]agalincu, [2]agul(u)cuto break (tr.), burst",,,,,,,,,,16,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=23&root=config
*agal-,"1 wide, broad 2 to leave, depart",,Nostratic etymology,,,,,,,,,"South Dravidian and Telugu languages mostly agree in displaying a bisyllabic version of the stem. It is unclear how this ties in with Maltoagare, where-ar-is a typical Malto suffix. Perhaps the Malto form <*agl-are? // Present in 3/6 branches.",,,,,,,2,8,
*agapa,ladle,,,,,,,,,,,"Possibly a recent derivative from*agá-""inside"". // Present in 2/6 branches.",,,,,,,2,10,
*agapa,"ladle, spoon, scoop made of coconut shell",,Dravidian etymology,,,,abaka,,,,,,,,6,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=17&root=config
*agis(i)ja,common flax,,,,,,,,,,,"? Cf.*agasti""pea-tree"" (the semantic connection is unclear, but phonetically the attested forms are practically identical). // Present in 2/6 branches.",,,,,,,2,11,
*agis(i)ja,"common flax, Linum usitatissimum",,Dravidian etymology,,,,agisiya,avise,avisiya,,,,,,3,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=14&root=config
*agis-,a k. of tree (pea-tree),,Nostratic etymology,,,,,,,,,"A rather strange trisyllabic root with a peculiar inlaut cluster (possibly of some obscure non-Dravidian origin, although Nostratic parallels are also available). // Present in 2/6 branches.",,,,,,,2,12,
*agis-,"a leguminous tree, Coronilla grandiflora or Aeschynomene grandiflora",,Dravidian etymology,,,,agiśa (B),avise-ceṭṭu (B),,,,,,,5,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=16&root=config
*agaḍ-,to dig,,Nostratic etymology,,,,,,,,,"A clearly bisyllabic verbal stem. The NDR forms present some trouble, but it is possible that*-rq-is here a regular development <*-ṛg-<*-gǝṛ-. // Present in 4/6 branches.",,,,,,,2,13,
*agV-r-,"to fear, tremble",,,,,,,,,,,The original bisyllabic base is preserved in Kannadaagi; all the other forms go back to a more complex form (agur-<*agi-r-?).,,,,,,,2,15,
*agV-r-,"fear, terror",,Dravidian etymology,,"Alsoagurpu,agurvu(VN) 'bhayaŋkaramu'",,,,,,,,,,12,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=21&root=config
*t-āj-,mother,,Nostratic etymology,,,,,,,,,"The word was used with pronominal prefixes in PDR:*tāy'his, her mother', etc. (some of these forms are innovative). The vowel was presumably long only in prefixed forms, and later was analogized in such languages as Tamil (āy'mother').",,,,,,,2,17,
*t-āj-,mother,,Dravidian etymology,,,,,,,,,,,,364,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=186&root=config
*ajja,an elder relative (father's brother; grandfather; father),,,,,,,,,,,"A widespread Dravidian root, although the basic meaning 'father' should probably be deemed secondary due to PDR already possessing two more likely candidates:*ápa-(coll.) and*-and_-(hon.). Gondwan vocalism is obscured by possible traces of former pronominal prefixes. // Present in 4/6 branches.",,,,,,,2,18,
*ajja,father,,Dravidian etymology,,,,aya,,,,,,,,196,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=113&root=config
*akka,an elder relative,,Nostratic etymology,,,,,,,,,"The root forms several PDR stems; the most common is*ákā~*ákai""elder sister"", but a PGn stem in*-ois also available, denoting a male rather than female relative. // Present in 4/6 branches.",,,,,,,2,20,
*akka,elder sister,,Dravidian etymology,,,,,,,,,,,,23,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=25&root=config
*ā,that (over there),,Nostratic etymology,,,,,,,,,"In the North Dravidian database cf. also*ā-r,*ā-s,*ā-d, etc. (Additional derivative entries are also available in Telugu and other databases). For Brahuidāsee DEDR 1. // Present in 6/6 branches.",,,,,,,3,1,
*ā,adj.that,,Dravidian etymology,,,,,,,,,,,,1,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=5&root=config
*all-,"to weave, plait",,,,,,,,,,,A good common PDR monosyllabic root. // Present in 5/6 branches.,,,,,,,3,2,
*all-,"to plait, braid, weave, wattle, intertwine, compose, fabricate",,Dravidian etymology,,"Alsoalluḍuplaiting, braiding, netting",,,,,,,,,,260,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=142&root=config
*al-uk-,"to sprinkle, bail out",,Nostratic etymology,,,,,,,,,,,,,,,,3,4,
*al-uk-,"to sprinkle, scatter (rice, etc., in a net to lure birds)",,Dravidian etymology,,,,,,,,,,,,305,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=159&root=config
*alav-,fat; strength,,Nostratic etymology,,,,,,,,,It is not excluded that most of the Central Dravidian forms are re-borrowed from Telugu.,,,,,,,3,5,
