Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
kālēyamu,liver,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=2772&root=config
kār_u,"to leak, flow, ooze",,Dravidian etymology,,"Alsokār_ucuto cause to flow or trickle;kārcuto cause to flow or fall in drops, pour",,,,,,,,,,1478,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=744&root=config
krāyu,"to spit, vomit",,Dravidian etymology,,"Also (B) [1]gāyu, [2]grāyuto spit;kāṇḍrincuto hawk, clear the throat;kāṇḍrintahawking",,,,,,,,,,1477,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=743&root=config
kāma,"stem, stalk, stick, handle (of axe, hoe, umbrella, etc.), shaft",,Dravidian etymology,,,,,,,,,,,,1454,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=732&root=config
kāna,forest,,Dravidian etymology,,,,,,,,,,,,1418,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=714&root=config
kāru,"saltness; salt, brackish",,Dravidian etymology,,"Alsokāramupungency; pungent, acrid, caustic",,,,,,,,,,1466,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=738&root=config
kāvaṭi,"yoke or pole with a sling attached to each end, placed upon the shoulder for carrying burdens",,Dravidian etymology,,"Also [1]kā̃ḍi, (VPK) [2]kāḍi, [3]kāḍimanu, [4]kāḍimāku, [5]kāṇḍi, [6]kāṇi, [7]kāni, [8]kāvaḍiyoke of plough, etc.",,kāvaḍi,,,,,,,,1417,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=713&root=config
kāvi,"colour of red chalk, reddishness, a reddish cloth; reddish",,Dravidian etymology,,"Alsokāvir_āyired chalk, reddle;gavaranaredness",,,,,,,,,,1490,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=749&root=config
gāḍida,ass,,Dravidian etymology,,,,,,,,,,,,1364,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=685&root=config
ceṃ-,red (in a few compounds),,Dravidian etymology,,"Alsoceŋgāvireddish colour; reddish (kāviid.);ke-,kem-red (in a few cpds.);kempured; redness; a ruby",,,,,,,Forms withke-may be borrowed from Kannada.,,,1931,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=948&root=config
keḍayu,"to fall or fall over, tumble over",,Dravidian etymology,,"Alsokeḍaputo cause to fall, push or tumble over, throw; [1]keḍayika, [2]keḍavufalling, fall",,,,,,,,,,1524,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=764&root=config
ceṭṭu,"tree, plant, bush, creeper",,Dravidian etymology,,,,,,,,,,,,1941,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=950&root=config
cer_a,"prison, imprisonment",,Dravidian etymology,,"Alsocer_a-gonuto seize, capture, carry off by force; [1]cer_uvu, [2]ceruvuartificial lake, tank; (B)kiriyuto be tight",,,,,,,,,,1980,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=969&root=config
cēnu (pl.cēlu),field,,Dravidian etymology,,Alsokailifield,,,,,,,,,,1958,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=959&root=config
cēyu,"to do, perform, make, create, (K also) occur, happen, (body of child) grows",,Dravidian etymology,,"Also (K, B)cē̃tadoing, act, action; (Kumārasambhava 10.198)sēgiaction",,,,,,,"Note the archaic forms, yet unpalatalized!",,,1957,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=958&root=config
kalaŋku,"side, part, region",,Dravidian etymology,,,,kelãku,kelanu,,,,,,,1969,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=964&root=config
cekku,cheek,,Dravidian etymology,,Also (B)cēpa cekkulugills,,cekkili,ceŋka,cempa,cerãpa,,,,,1989,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=970&root=config
ceṇaku,"to touch, stir up, provoke; n. a touch",,Dravidian etymology,,"Also [1]cenaku, [2]cenayuto touch, oppose, rush against, (K also forcenaku) have sexual intercourse with another woman",,ceṇuku,,,,,,,,1944,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=953&root=config
cevi,ear; the handle of a vessel,,Dravidian etymology,,"Also [1]cevulapilli, [2]cevulapōtuhare;cevuḍudeafness;ceviṭideaf",,,,,,,,,,1977,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=967&root=config
krēva,a side,,Dravidian etymology,,"Alsokrē-, as inkrēgannuouter corner of the eye",,,,,,,,,,2008,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=977&root=config
kēru,"to cry out, be jubilant",,Dravidian etymology,,Alsokeraluto cry out from alarm,,,,,,,,,,1960,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=960&root=config
cēru,to lean upon or against,,Dravidian etymology,,Alsocērãbaḍuid.,,,,,,,,,,2012,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=979&root=config
cēma,Colocasia antiquorum,,Dravidian etymology,,,,,,,,,,,,2004,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=974&root=config
giccu (B),"to scratch, pinch",,Dravidian etymology,,,,,,,,,,,,1513,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=761&root=config
cilipi,"small, slight, despicable",,Dravidian etymology,,"Alsocilupaslight, little",,,,,,,,,,1571,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=779&root=config
kelãku,"to stir, mix",,Dravidian etymology,,"Alsokellagincuto stir up, loosen, dibble, enrage, exasperate",,kelaŋku,kelanu,,,,,,,1588,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=788&root=config
kiniyu,"to be angry, displeased or irritated",,Dravidian etymology,,"Also [1]kinuka, [2]kinkaanger, displeasure, wrath, rage;kinupuanger",,,,,,,,,,1600,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=795&root=config
cedaru,"to be scattered, dispersed, or splashed",,Dravidian etymology,,"Alsocidukuto spill or run out;cinduto be spilt or shed, run out of a vessel; spill (tr.), suffer to run over",,,,,,,,,,1546,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=773&root=config
ceṇḍu,to cut,,Dravidian etymology,,Alsoceṇḍāḍuto cut to pieces,,,,,,,,,,1542,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=771&root=config
gubili,earwax,,Dravidian etymology,,,,gulibi,gulimi,,,,,,,1855,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=913&root=config
cir_u,"small, little, slight, gentle, mild",,Dravidian etymology,,"Alsocir_utasmall, little, young;cir_utukaa young woman; (K, B)kriyyuto grow lean;gir_akashort",,,,,,,,,,1594,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=791&root=config
cir_r_a,"anger, displeasure",,Dravidian etymology,,"Alsocir_acir_asullenness, ill-humour;cer_acer_al-āḍuto be angry or furious;keraluto be angry or enraged (or with 1961)",,cir_r_u,,,,,,,,1597,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=793&root=config
