Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
kovãse,spider,,Dravidian etymology,,,,,,,,,,,,2195,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=558&root=config
"kuṛub ""hole in the ground, pit""",pit,,Dravidian etymology,,,,,,,,,,,,1818,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=598&root=config
koṛkut,fat,,Dravidian etymology,,"Also Parjikoṛukuḍfatness, fat",,,,,,,,,,2146,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=550&root=config
kōne,corner,,Dravidian etymology,,,,,,,,,,,,2209,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=573&root=config
"koṛuŋ ""young shoot""",young,,Dravidian etymology,,"Also Kolamikoralyounger brother's wife;kommal(pl.kommasil) daughter; Naikrikoraḷdaughter-in-law, bride;kommaḷ(pl.kommaśil) daughter; Naikikolabride,  son's wife, younger brother's wife; Parjikoṛuŋgnew shoot, sprout;koṛc-to sprout;koṛolbride",,,,,,,,,,2149,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=547&root=config
kunḍ,anus,,Dravidian etymology,,,,,,,,,,,,1693,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=592&root=config
kusun (pl. kuskul),stump,,Dravidian etymology,,,,,,,,,,,,1640,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=614&root=config
"kūr ""boil""",pimple; boil,,Dravidian etymology,,,,,,,,,,,,1780,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=607&root=config
"kūrk- ""to doze""",to sleep,,Dravidian etymology,,"Also Parjikūrukuḍ,kūrkukuḍdrowsiness; (S)gurgalsleep, night",,,,,,,,,,1902,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=628&root=config
"sōŋ- ""to pierce, penetrate""",to enter,,Dravidian etymology,,Also Parjicōkip-(cōkit-) to stick into,,,,,,,,,,2876,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1162&root=config
"sumṭal ""head-pad for carrying loads""",head-pad,,Dravidian etymology,,,,,,,,,,,,2677,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=161&root=config
"masa ""mark, stain""",spot,,Dravidian etymology,,,,,,,,,,,,4632,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=673&root=config
mayŋil,peacock,,Dravidian etymology,,,,,,,,,,,,4642,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=680&root=config
"noŋgre manjik ""broken pieces of rice after pounding""",rice,,Dravidian etymology,,,,,,,,,,,,4639,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=657&root=config
"mardiŋ maren ""the sāj tree""",sāj tree,,Dravidian etymology,,,,,,,,,,,,4718,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=661&root=config
medik,brain,,Dravidian etymology,,,,,,,,,,,,5062,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=696&root=config
"mel- ""(lightning) to flash""",to lighten,,Dravidian etymology,,Also Parji (S)malk-(light) to flash,,,,,,,,,,5079,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=700&root=config
"mett- ""to rub on, apply (medicine)""",to smear,,Dravidian etymology,,,,,,,,,,,,5066,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=705&root=config
mēn,body,,Dravidian etymology,,,,,,,,,,,,5099,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=710&root=config
mude,cow,,Dravidian etymology,,,,,,,,,,,,5116,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=749&root=config
"moṭo ""blunt""","blunt; log, beam",,Dravidian etymology,,,,,,,,,,,,5114,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=739&root=config
"mogul ""cloud, sky""",cloud,,Dravidian etymology,,,,,,,,,,,,4892,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=733&root=config
muy,black-faced monkey,,Dravidian etymology,,Also Kolami (Haig)muīlangur,,,,,,,,,,4910,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=785&root=config
"mundel ""the front""",front,,Dravidian etymology,,"Also Kolamimutta sālnext year; (Pat.)muttungnext year;munisting of scorpion; Naikimuṛta sālcoming year;murtunnext year; Parjimuna vandaforefinger;munnibefore;munnitedfirst, the one in front;mundelin front, before;mund kekolfront part of ear;mūni, (S)monatip, point",,,,,,,,,,5020,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=758&root=config
munḍe,"post, pillar",,Dravidian etymology,,,,,,,,,,,,4948,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=757&root=config
muṛsunḍ din,rainy season,,Dravidian etymology,,,,,,,,,,,,4914,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=779&root=config
muṭa,fist,,Dravidian etymology,,Also Parjimuṭkablow with fist,,,,,,,,,,4932,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=782&root=config
"muyal ""three (fem.)""",three,,Dravidian etymology,,Also Kolamimuggurthree men;muyalthree women;mūnd ulthree days; Naikrimuggurthree men;muyaḷthree women; Naikimug/g/urthree men;muy/y/athree women;munḍiḍathree times;mū nānthree days; Parjimūvirthree men;muyalthree women; adj.muy; Gadba_S3mūṇuthree;muvurthree (masc.);muyalthree (fem.),,,,,,,,,,5052,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=793&root=config
muŋgan,nose,,Dravidian etymology,,,,,,,,,,,,5024,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=789&root=config
nanḍke,bug,,Dravidian etymology,,,,,,,,,,,,3621,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=863&root=config
narub (pl. narbul),vein,,Dravidian etymology,,,,,,,,,,,,2903,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=806&root=config
"kope nete ""wild dog""",dog,,Dravidian etymology,,Also Kolamiresn ātewild dog; Parjiiric nettawild dog,,,,,,,,,,3650,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=810&root=config
netir,blood,,Dravidian etymology,,"Also Parjinetro, Salur (P)netraṭred",,,,,,,,,,3748,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=826&root=config
nēnj-,to breathe,,Dravidian etymology,,"Also Parjinēñal, (S)nēñjkalbreath;nēñ/j/kuḍpanting",,,,,,,,,,3765,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=875&root=config
nīr,ashes,,Dravidian etymology,,,,,,,,,,,,3693,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=879&root=config
"noŋgre manjik ""broken rice after pounding""",broken rice,,Dravidian etymology,,,,,,,,,,,,3728,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=880&root=config
"orp- (ort-) ""to smear with cowdung""","to smear, paint",,Dravidian etymology,,,,,,,,,,,,958,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=900&root=config
"beḍe, beṛe ""female calf""",female calf; buffalo,,Dravidian etymology,,Also Salurbeḍḍe peyyecalf,,,,,,,Actually two contaminated roots.,,,3881,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=916&root=config
"pars- ""to scratch (body, etc.)""",to scratch,,Dravidian etymology,,Also Parjipartidthe itch;paytilurticaria;parruprickly heat,,,,,,,,,,4023,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=947&root=config
"paṭiya ""beam""",plank,,Dravidian etymology,,,,,,,,,,,,3875,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=949&root=config
bāmb,snake,,Dravidian etymology,,,,,,,,,,,,4085,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=959&root=config
pod-,to be wet,,Dravidian etymology,,Also Kolamibōkip-(bōkipt-) to wet; Naikribōkip-to make wet; Parji_Spōy-to get wet;pōtip-(pōtit-) to cause to get wet; Ollaribod-to swell; Salurpōc-to be soaked;pōdk-(pōdt-) to soak;pōkp-(pōkup-) to drench; (P)podup-to make wet,,,,,,,,,,4505,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=122&root=config
"poypol ""roof""","high, up",,Dravidian etymology,,Also Kolami (Haig)pōdēlāŋwest; Naikiportalfrom above;portunabove; Parjiil podiroof,,,,,,,,,,4567,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1035&root=config
boŋga,hole,,Dravidian etymology,,"Also Kolami (Pat.)pokorhollow;boggasmall hole, perforation; Naikriboggahole",,,,,,,Several different roots.,,,4452,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1039&root=config
"poṭ- ""to blister""",blister,,Dravidian etymology,,,,,,,,,,,,4496,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1059&root=config
purus tīte,dove,,Dravidian etymology,,,,,,,,,,,,4334,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1498&root=config
"pusk- ""to take out something, pull out""",to pull out,,Dravidian etymology,,"Also Parjipuyk-to pull out, pluck",,,,,,,,,,4281,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1076&root=config
"puy marin ""Schleichera trijuga""",lac tree,,Dravidian etymology,,,,,,,,,,,,4348,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1096&root=config
saṭve,ladle,,Dravidian etymology,,,,,,,,,,,,2309,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1183&root=config
sāp (pl. -ul),thorn,,Dravidian etymology,,,,,,,,,The Parji form is plural:cāka<*cārp-ka.,,,2468,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=144&root=config
sendra,cloth,,Dravidian etymology,,,,,,,,,,,,2771,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1191&root=config
