Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"būr (pl. būḍl) ""eyelash, eyebrow, (Pat.) fur""",hair; eyebrow,,Dravidian etymology,,,,,,,,,,,,4358,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=137&root=config
"būḍdi ""(Pat.) ash""",ash,,Dravidian etymology,,,,,,,,,,,,4316,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=130&root=config
būrg śeṭṭ,silk-cotton tree,,Dravidian etymology,,,,,,,,,,,,4366,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=138&root=config
"sāgeng ""(Pat.) to stretch (intr.)""",to stretch,,Dravidian etymology,,,,,,,,,,,,2433,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1184&root=config
sellay,younger sister,,Dravidian etymology,,,,,,,,,,,,2783,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=168&root=config
saragurak,sugarcane,,Dravidian etymology,,,,,,,,,,,,2795,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1192&root=config
"sik- (sikt-) ""to hang (intr.)""",to get stuck,,Dravidian etymology,,"Also Kolamisikip-(sikipt-) id. (tr.); (Pat.)sikkengto get stuck; Parjicirkip-(cirkit-) to trap, snare",,,,,,,,,,2498,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1206&root=config
"sittenāṭluŋ ""in the evening""",evening,,Dravidian etymology,,,,,,,,,,,,2528,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=152&root=config
"siḍ ""day (ok siḍone day;ā siḍthat day)""",day,,Dravidian etymology,,Also Kolami_SRejīrwhen; Kolami (Pat.)ašiḍday before yesterday,,,,,,,,,,2553,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=154&root=config
"sindeng ""(Pat.) to blow the nose""",to blow the nose,,Dravidian etymology,,,,,,,,,,,,2618,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=172&root=config
sukka,star,,Dravidian etymology,,,,,,,,,,,,2646,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=160&root=config
"supke ""young rat""",rat,,Dravidian etymology,,,,,,,,,,,,2675,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1219&root=config
"surund (obl. surnd-) ""honeycomb""",bee,,Dravidian etymology,,Also Kolamisurunt pottebee; Kolami_Kincurund taṭṭahoneycomb,,,,,,,,,,2689,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=164&root=config
"suṭ- (suṭt-) ""to wind (turban) (< Telugu)""",to wind,,Dravidian etymology,,Also Naikricuṭṭaleaf-pipe,,,,,,,,,,2715,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=166&root=config
"sūla ""pair-word forbāla(bāla sūlachildren)""",children,,Dravidian etymology,,,,,,,,,,,,2733,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=184&root=config
