Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
kalave,threshing floor,,Dravidian etymology,,,,,,,,,,,,1376,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=425&root=config
khanḍva,cloth,,Dravidian etymology,,,,,,,,,,,,1180,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=453&root=config
"kaṭṭa ""bund of field""","to tie, bind; platform, dam",,Dravidian etymology,,"Also Naikrikaṭṭabund of field, dam, dike;kaṭṭenecklace; Parjikaḍk-to tie, fasten, bind;kaṭṭabund of field; Salurgaṭṭubank",,,,,,,"Salurgaṭṭuis probably (if it is not borrowed) the only surviving form of*gaṭ-'dam', which has become totally contaminated with*kaṭ-in PKG.",,,1147,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=464&root=config
"kay- (kayt-) ""to watch (crops)""",to graze; to herd,,Dravidian etymology,,,,,,,,,,,,1416,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=475&root=config
"vē-gaṛ ""burnt field for shifting cultivation""",field,,Dravidian etymology,,,,,,,,,,,,1438,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=442&root=config
kāl,"leg, foot",,Dravidian etymology,,Also (Glasfurd) Parjikalooid.,,,,,,,,,,1479,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=480&root=config
"kāvaṛi ""carrying yoke""",to carry; carrying yoke,,Dravidian etymology,,"Also Parjikācalcarrying yoke; Ollari, Salurkāsalcarrying yoke",,,,,,,Several roots; see also the corresponding PGn forms.,,,1417,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=482&root=config
"śeṭṭ, ceṭṭ ""bush, small tree""","bush, tree",,Dravidian etymology,,,,,,,,,,,,1941,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=150&root=config
kēn,field,,Dravidian etymology,,,,,,,,,,,,1958,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=507&root=config
kinani,cold,,Dravidian etymology,,,,,,,,,,,,1601,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=518&root=config
koṛva,sickle,,Dravidian etymology,,,,,,,,,,,,2054,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=532&root=config
"koṛi ""point""","point, edge",,Dravidian etymology,,,,,,,,,,,,2049,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=557&root=config
"kork- (korokt-) ""to nibble""",to bite,,Dravidian etymology,,,,,,,,,,,,2164,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=549&root=config
koŋga,crane,,Dravidian etymology,,Also Salurkoŋalin(pl.koŋasil) crane,,,,,,,,,,2125,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=565&root=config
gorre,sheep,,Dravidian etymology,,,,,,,,,,,,2165,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=317&root=config
"koru ""fat (n.)""",fat,,Dravidian etymology,,"Also Parjikoṛukuḍfatness, fat",,,,,,,,,,2146,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=550&root=config
"kōla ""stick""","stick, shaft",,Dravidian etymology,,,,,,,,,,,,2237,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=569&root=config
"kōnda ""bullock""","bull, bison",,Dravidian etymology,,,,,,,,,,,,2216,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=571&root=config
kōk-,to itch,,Dravidian etymology,,,,,,,,,,,,2257,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=552&root=config
kurra,male calf,,Dravidian etymology,,,,,,,,,,,,1801,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=611&root=config
"kūṛ pāv ""meeting of ways""",to assemble,,Dravidian etymology,,,,,,,,,,,,1882,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=627&root=config
ceda,white ant,,Dravidian etymology,,,,,,,,,,,,1548,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=145&root=config
"cīmuṛ ""nasal discharge""","pus, snot",,Dravidian etymology,,"Also Kolamisīmpus; Kolami_Kincirmuṛ, Kolami (Pat.)sīmuḍear-wax",,,,,,,,,,1606,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=1149&root=config
"cuṛ- ""to bake (bread)""","to cook, bake",,Dravidian etymology,,,,,,,,,,,,2654,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=159&root=config
maṛi-,"to lie down, sleep",,Dravidian etymology,,,,,,,,,,,,4652,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=638&root=config
maguṛ-,to vomit,,Dravidian etymology,,,,,,,,,,,,4617,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=642&root=config
"manc ""mist""","dew, mist",,Dravidian etymology,,"Also (?) Parjimēndir,mē̃dirdew",,,,,,,,,,4641,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=652&root=config
maŋ-,to sleep,,Dravidian etymology,,Also Naikimaŋgup-to make to sleep,,,,,,,,,,4735,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=681&root=config
malay-,to return,,Dravidian etymology,,Also (?) Gadba_S3maṇ-(maṇḍ-) to turn back (intr.);maṇp-(maṇup-) id. (tr.),,,,,,,,,,4734,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=646&root=config
"mandi ""man""",man; herd,,Dravidian etymology,,,,,,,,,,,,4700,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=653&root=config
"madgi ""Terminalia tomentosa""",sāj tree,,Dravidian etymology,,,,,,,,,,,,4718,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=661&root=config
"māmṛi ""mango fruit""",mango,,Dravidian etymology,,,,,,,,,,,,4782,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=687&root=config
"māc ""husband""",man,,Dravidian etymology,,"Also Kolami_SRmāsā, Kolami_Kinmācawife; Naikrimāsalwoman; Naikimāsawife",,,,,,,,,,4791,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=682&root=config
"māṭ ""elevated platform, machan""","house, platform",,Dravidian etymology,,,,,,,,,,,,4796,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=683&root=config
mitk,brain,,Dravidian etymology,,,,,,,,,,,,5062,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=696&root=config
"meṭṭ ""mountain""","hill, mountain",,Dravidian etymology,,,,,,,,,,,,5058,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=704&root=config
"mēṛi ""Ficus glomerata""",ficus,,Dravidian etymology,,,,,,,,,,,,5090,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=707&root=config
miŋg-,to swallow,,Dravidian etymology,,,,,,,,,,,,4866,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkogaet&text_number=725&root=config
