Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"nēr(u)pu ""to teach; n. (also Śaŋk.) cleverness, skill""","to learn, acquire; (K also) be able, capable, be willing, prepared",,Dravidian etymology,,"Also (Śaŋk.)nērimiknowledge, skill; (K)neravuto assemble together; n. assemblage, battalion;neravādia skilful, dexterous, or clever person",,nērucu,,,,,,,,3770,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1835&root=config
"negaḍ(i)ta ""fame""","brilliancy, glitter",,Dravidian etymology,,"Alsonigārincuto shine, glitter;nigārimpushining, brilliancy, glitter;niggubrilliancy;negaḍuto be published, be well-known or famous",,,,,,,,,,3659,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1774&root=config
"nelayu ""to be established, stay""","to stand, rise, get up, last, continue, remain, exist, stop, stay, halt, cease, endure, be preserved or saved, survive",,Dravidian etymology,,"Alsoniluputo cause to stand, fix, place, stop, interrupt, restrain, save, preserve, adjourn, keep back, detain; n. standing, halting, cessation, stopping, a halt, stop, pause, rest;nilakastanding, halting; [1]nilukaḍa, [2]nilkaḍaid., remaining, staying, steadiness, firmness, permanence; [1]nilava, [2]niluva, [3]nilvaremainder, balance, standing, duration, continuance; old, long-standing;niluvustanding, stature, height, standing crop; upright, erect, high, tall;nelaplace;nela konuto become firm, stay, be stand;nelavuplace, abode, home, native country;neppuplace, home, abode;neppu-konuto become firm",,,,,,,,,,3675,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1782&root=config
"neṭṭana ""adv. straight, in an orderly way, clearly""",erect,,Dravidian etymology,,"Also [1]niṭra, [2]niṭramu, [3]neṭramuerectness, steepness; erect, vertical, steep, precipitous;niṭrincuto keep or place erect;nīṭuelegance, beauty, neatness, prettiness, foppishness;nīṭukā̃ḍua beau; [1]nīṭukattiya, [2]nīṭukattea belle",,,,,,,,,,3739,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1819&root=config
nollu,(children) to suck fingers,,Dravidian etymology,,,,,,,,,,,,3791,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1844&root=config
nul(u)cu,to pinch,,Dravidian etymology,,,,,,,,,,,,3717,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1807&root=config
nuliyu,"to be broken, shattered",,Dravidian etymology,,,,,,,,,,,,3716,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1806&root=config
"ḍuŋku ""to be lowered, diminish, be subdued""","to give up, quit, leave, stop, cease, desist from",,Dravidian etymology,,"Alsouḍuputo remove, efface, wipe away (or with 1009);ḍoŋkuto dry up, sink, be absorbed, disappear, (K. also) diminish, shrink, hesitate; (K)dō̃kuwater to sink down",,uḍuvu,,,,,,,,954,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=473&root=config
oggu,"to lay a trap, net, lay a wager",,Dravidian etymology,,,,,,,,,,,,934,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=464&root=config
"oṭṭu ""to arise (as fear), accumulate, be put together; to put (as fire)""",a total,,Dravidian etymology,,,,,,,,,,,,958,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=474&root=config
"paḍu ""id.; to be possible""","to feel, enjoy, suffer",,Dravidian etymology,,"Also [1]paḍayu, [2]paḍacuto obtain, earn, feel, enjoy, suffer; bear, beget;paḍapuearning, gaining; [1]par_ucu, [2]par_acu, [3] (K also)parcuto cause to feel or suffer;pāṭulabour, exertion, work, distress, suffering, manner;pāṭiequality, fitness;pāṭilluto occur, happen",,,,,,,,,,3853,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1895&root=config
"padar_u, padur(u)cu, padrucu","to be overhasty or precipitate, be angry, move, be shaken; n. a hasty word",,Dravidian etymology,,"Also [1]padaṭamu, [2]padaṭuprecipitation, hurry",,paduru,,,,,,,,3910,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1922&root=config
pan(n)asa,agricultural land given to brahmans (inscr. 6th cent. onwards),,Dravidian etymology,,,,,,,,,,,,3891,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1914&root=config
pariyu,"to wear away, be spoiled, (plastering) falls away in shreds",,Dravidian etymology,,,,,,,,,,,,3962,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1939&root=config
"prabbu ""to abuse, blame, censure; n. blame""",blame,,Dravidian etymology,,,,,,,,,,,,4002,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2ftelet&text_number=1962&root=config
