Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
ar-,to fall,,Gondwan etymology,,"Also Kondaarap-to fell, make to fall",,,,,,,,,,233,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=20&root=config
ar_gi- (-t-),to be digested,,Dravidian etymology,,,,,,,,,The root was used only with the suffix*-k-(assimilated to the voiced*-r_-after reduction in Konda and PK).,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=16&root=config
ar_gi- (-t-),"(food) to be digested, be worn out",,Gondwan etymology,,,,,,,,,,,,316,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=22&root=config
as- (-t-),"to take, buy",,Dravidian etymology,,,,,,,,,Causative type of conjugation in PGn.,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=17&root=config
as- (-t-),"to stick to, remain stable (in a village); to catch, hold, grasp",,Gondwan etymology,,,,,,,,,,,,43,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=23&root=config
atki- (-t-),"to tie, attach",,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1041&root=config
atki- (-t-),"to attach, join (any broken part); to be joined, attached",,Gondwan etymology,,"Also Kondaatkua joint, patch",,,,,,,,,,145,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=27&root=config
aṭk- (-t-),to boil,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=20&root=config
aṭk- (-t-),"to burn (heaps of hacked forest-wood, before starting pōṛu cultivation), set fire to",,Gondwan etymology,,,,,,,,,,,,76,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=26&root=config
ave (pl. avek),mother; elder brother's wife,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=21&root=config
ave (pl. avek),mother,,Gondwan etymology,,,,,,,,,,,,273,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=28&root=config
"al- (aṭ-, aṇ-)",to be perceived (as taste),,Dravidian etymology,,,,,,,,,"A questionable etymology with unique correspondences between Konda and PPM; the exact match in semantics, however, suggests that Burrow & Emeneau's comparison is valid. See also external parallels.",,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=1439&root=config
āski-,"to choose, select",,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=24&root=config
āski-,"to choose, select, clean impurities from rice, sift",,Gondwan etymology,,,,,,,,,,,,363,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=40&root=config
ār_-,"to be cool, cold",,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=37&root=config
ār_-,"(water, etc.) to become cool (BB)",,Gondwan etymology,,,,,,,,,,,,404,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=39&root=config
"ā- (āt-, ān-)",to be,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=26&root=config
"ā- (āt-, ān-)","to be, become",,Gondwan etymology,,,,,,,,,,,,333,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=31&root=config
āli mrānu,pipal tree,,Dravidian etymology,,,,,,,,,,,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=934&root=config
āli mrānu,pipal tree,,Gondwan etymology,,,,,,,,,,,,382,,2,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fkonet&text_number=33&root=config
ālu,"woman, wife",,Dravidian etymology,,,,,,,,,,PGn*-ṛ> Konda-l(-ṛin some dialects). In some Kui-Kuwi dialects the plural form has been generalised.,,,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fgndet&text_number=36&root=config
