Word,Meaning,Derivates,Etymology,Additional Forms,Additional forms,Dialectal forms,Dialectal forms (1),Dialectal forms (2),Dialectal forms (3),Dialectal forms (4),Miscellaneous,Notes,Notes on correspondences,Number in CVOTGD,Number in DED,Stems,_depth,_error,_page,_record_num,_url
"esar, esaru",water from boiled rice,,Dravidian etymology,,,,,,,,,,,,0777,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=696&root=config
ettu,"to lift, raise","etta,ettulifting up, raising, undertaking;ettike,ettuvikelifting, raising, etc.;ettisuto cause to raise, take up, lift up, erect, etc.; (Hav.)ettuto carry a child;ettarsuto raise",Dravidian etymology,,,,,,,,,,,,0796,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=708&root=config
eḍḍa,beauty,,Dravidian etymology,,,,,,,,,,,,0848,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=746&root=config
ēḷe,name of a metre,,Dravidian etymology,,,,,,,,,,,,0913,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=801&root=config
"ēl-akki, yālakki, yālaki",cardamom,,Dravidian etymology,,,,,,,,,,,,0907,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=796&root=config
ēr_,to happen; to accept,"ērpaḍuto be arranged, be ready to act;ērpaḍisuto arrange, set in order;ērpāḍu,ērpāṭudecision, arrangement",Dravidian etymology,,,,,,,,,,,,0905,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=794&root=config
vēmār_u,"perplexed, confused",,Dravidian etymology,,,,,,,,,,,,0898,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=787&root=config
"ēṇ, ēṇu",boundary,,Dravidian etymology,,,,,,,,,,,,0886,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=778&root=config
ēr_u,to rise,"ēr_ian ascender;ēr_ike,ēr_uta,ēr_uvikerising, increasing, etc.;ēr_isuto raise, place upon, etc.;ētaascent, rise; picottah;rēguto rise (as dust), be aroused, excited, angry",Dravidian etymology,,,,,,,,,,,,0916,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=804&root=config
"gadar_u, gaddar_isu, gaddr_isu, gaddisu","to cry, shriek","gadar_isuto exhort with a loud voice, scare, frighten (as beasts);gadar_uroaring, crying, etc.;gadar_ikeloud and earnest exhortation, scaring (of cattle);gaddalanoise, din (or with DEDR 1188)",Dravidian etymology,,,,,,,,,,,,1189,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1040&root=config
"gaḍa, gaḍaba, gaḍavu, gaḍi, gaḍu, gaḍuba, gaḍuvu","fixed time, period",,Dravidian etymology,,,,,,,,,,,,1109,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=962&root=config
gaḍḍa,beard; chin,gaddachin,Dravidian etymology,,,,,,,,,,,,1156,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1009&root=config
gampe,basket,,Dravidian etymology,,,,,,,,,,,,1243,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1089&root=config
kaṇ,joint,"gaṇaluknuckle of the fingers, joint or knot of any cane;gaṇikeknot or joint",Dravidian etymology,,,,,,,,,,,,1160,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1013&root=config
gaṇḍu,"man, male; hero","gaṇḍaa strong, manly male person, a husband; strength, greatness;gaṇḍasa,gaṇḍasu,gaṇḍusa,gaṇḍusumale person;gaṇḍikeprowess;gaṇḍigaa valiant man; (Hav.)geṇḍãhusband;geṇḍumale",Dravidian etymology,,,,,,,,,,,,1173,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1026&root=config
kaccu,to join,,Dravidian etymology,,,,,,,,KOR (O)kāyputo tighten,,,,1099,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=954&root=config
gantu,to jump,,Dravidian etymology,,,,,,,,,,,,1212,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1061&root=config
"giṇṇu, geṇṇu",joint; ankle,"gaṇṭuknot of cord, joint of reed, bamboo, cane, joint or articulation of body",Dravidian etymology,,,,,,,,,This root has certainly contaminated with *gaṇ- 'knot'.,,,1946,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1696&root=config
gar_i,"wing, feather",,Dravidian etymology,,,,,,,,,,,,1394,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1233&root=config
gaṭṭi,"skill, cleverness","gaṭṭigaa strong, able man",Dravidian etymology,,,,,,,,,,,,1144,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=996&root=config
kaṭṭu,"hard, coagulated",kaḍuguto become hard or solid,Dravidian etymology,,,,,,,,,,,,1148,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1001&root=config
gavana,"to care; to feel sympathy, pity","gavanisu,gavisu,gamanisuto heed",Dravidian etymology,,,,,,,,,,,,1328,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1171&root=config
gavi,cave,(Nanj.)gambucave of wild animals,Dravidian etymology,,,,,,,,,,,,1332,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1175&root=config
"gavasaṇi, gavasaṇike, gavasaṇige","wrapper, cover","gavasaṇisuto cover, wrap",Dravidian etymology,,,,,,,,,,,,1221,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1069&root=config
"gavuḷi, gavaḷi",lizard,,Dravidian etymology,,,,,,,,,,,,1338,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1181&root=config
"gaẓ, gaẓa, gaẓu, gaẓuvu, gaẓe, gaḍe, gaḍi","pole, stick",,Dravidian etymology,,,,,,,,,,,,1370,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1210&root=config
gaṇṇa,field,"gaẓde(inscr.),garde,gaddefield, esp. paddyfield; (Hav.)geddefield",Dravidian etymology,,,,,,,,,,,,1355,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1196&root=config
"gāḷi, gāḷ",wind,,Dravidian etymology,,,,,,,,,,,,1499,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1322&root=config
"gāḷa, gāṇa",fish-hook,,Dravidian etymology,,,,,,,,,,,,1495,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1318&root=config
"gāsi, ghāsi",trouble,,Dravidian etymology,,,,,,,,,,,,1430,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1262&root=config
"gel (geld-), gedi/gelu/gellu (gedd-), geli (gelit-, gelid-)",to win,"gela,gelavu,gelu,geluvu,geluha,gellagain, victory; a winning, happy, sprightly air;gelisu,gellisuto win, etc.;geluge,geluvike,gelluvikewinning, etc.",Dravidian etymology,,,,,,,,KOR (O)gedduto win,,,,1972,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1716&root=config
geṇḍe-mīn,a k. of fish,,Dravidian etymology,,,,,,,,,,,,1947,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1697&root=config
gañji,rice-water,,Dravidian etymology,,,,,,,,,,,,1107,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=959&root=config
"giḍaga, giḍiga, giḍuga, ḍēge","hawk, falcon",,Dravidian etymology,,,,,,,,,,,,1527,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1344&root=config
gili,fear,,Dravidian etymology,,,,,,,,,Ir. 196.,,,1572,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1375&root=config
"giṇḍi, giṇṇal, giṇṇil",vessel,,Dravidian etymology,,,,,,,,,,,,1541,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1355&root=config
"gir_i, gir_a, gir_u, gir_ake, gir_aki, gir_iki, gir_ike",giddy,gir_a guṭṭuto go round (as the head from biliousness);gir_r_anewith a whirl,Dravidian etymology,,,,,,,,,,,,1595,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1396&root=config
gīr_u,"to scratch, draw lines","kīr_uto scratch, scrape;gīṭua line, stroke;gīkuto scratch, scrape, etc.;gīcuid., to scrawl, scribble, draw a line or lines over with a pen; n. scratch, line made with a pen, scrawling;gījuto draw a line or lines over with a pen;kir_ukuto scratch out, erase",Dravidian etymology,,,,,,,,KOR (T)kīt-to scrape,,,,1623,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1420&root=config
goḍḍu,barren,goḍḍibarren woman,Dravidian etymology,,,,,,,,,,,,2074,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1798&root=config
goḷḷe,anus,,Dravidian etymology,,,,,,,,,,,,2159,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1865&root=config
"koṭṭa, goṭṭa","hollow piece of bamboo, tube",,Dravidian etymology,,,,,,,,,,,,2059,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1787&root=config
"kokki, kokke","hook, crooked","kogga,kokkari,koŋga,koŋgaricrookedness;koŋkia hook, fish-hook, angle;koŋkuto be bent, get crooked, curved, distorted, deformed, or curled, become perverse, untrue, etc.; n. (alsokoŋgu) state of being bent, crooked, etc.;koŋkisuto make crooked, distort",Dravidian etymology,,,,,,,,,,,,2032,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1760&root=config
gōḍe,wall,,Dravidian etymology,,,,,,,,,,,,2207,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1902&root=config
"gōḷ, gōẓ","grief, lament",goḷōthe sound produced in lamentation and weeping,Dravidian etymology,,,,,,,,,,,,2252,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1938&root=config
gōr,"to bale, draw, gather","gōruto draw, gather or sweep together, remove the impurities of a heap of grain by repeated piling, fish with a net to which a handle is attached, draw a plank to which a handle is attached with the hand over ploughed ground to level it, plunder; n. drawing, etc.;gōridrawing, drawing in, raking, a kind of rake, attracting, decoying;gōrea shovel for cleaning a boat",Dravidian etymology,,,,,,,,,,,,2231,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1920&root=config
"giḍḍu, guḍḍu",small,"giḍḍadwarf; fem.giḍḍi;guḍḍadwarf, a boy; smallness, shortness; (Hav.)kuṇṭushort",Dravidian etymology,,,,,,,,,,,,1670,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1458&root=config
"guḍu, guḍi, guẓu",to rumble,"guḍuguto thunder; run when playing at tipcat or ball, bawling and keeping one's breath at the same time;guḍugu,guḍiguthunder, roar, etc.;guḍuguḍugurgling sound of running water;guḍuguḍisuto grumble, roar, etc.;guḍuguḍia hubble-bubble",Dravidian etymology,,,,,,,,,,,,1659,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1450&root=config
guḍi,temple,"guḍil,guḍalu,guḍisalu,guḍasalu,guḍasala, etc., hut with a thatched roof",Dravidian etymology,,,,,,,,,,,,1655,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1447&root=config
"guḍḍa, guḍḍu","heap, hill","guḍḍeheap, pile;guṭṭa,guṭṭehillock",Dravidian etymology,,,,,,,,,,,,1682,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1467&root=config
"guddu, gurdu",to strike with the fist,"guddua blow with the fist;gudduvikepounding;guddarisuto cuff, push (as a calf or a milker pushes the udder);gudigea club, bludgeon",Dravidian etymology,,,,,,,,,,,,1850,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1614&root=config
"gumi, gummi, gummu, gumme, gumpu","heap, crowd","gubaru,guburuthickness, crowdedness, thick foliage of a tree or shrub",Dravidian etymology,,,,,,,,,,,,1741,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1516&root=config
"kumuḷe, kumbuḍi, kūḷe",teak tree,,Dravidian etymology,,,,,,,,,,,,1742,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1517&root=config
guṇḍige,heart,guṇḍi-kāyithe heart (in a physical sense only),Dravidian etymology,,,,,,,,,,,,1693,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1475&root=config
"guddali, gudli","pickaxe, hoe",,Dravidian etymology,,,,,,,,KURU (LSB)kidlɨa spade,,,,1722,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1500&root=config
"kuṇḍa, koṇḍa, kuṇṭe","pit, pond; deep","guṇḍahollowness and deepness;guṇḍihole, pit, hollow, pit of the stomach;guṇḍigepit of the stomach;guṇḍitu,guṇḍittuthat is deep;guṇpu,gumpu,gumbudepth, profundity, solemnity, secrecy",Dravidian etymology,,,,,,,,,,,,1669,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1457&root=config
guñju,"to pull, contract",,Dravidian etymology,,,,,,,,,,,,1648,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1439&root=config
"guŋgāḍa, guŋgāḍi, guŋgāṇi",mosquito,"guŋgurueye-fly; mosquito, gnat",Dravidian etymology,,,,,,,,,,,,1634,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1429&root=config
"guruḷe, guḷḷi, guḷḷe",bubble; shell,,Dravidian etymology,,,,,,,,? Tamilkuruḷaitortoise,,,,1795,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1568&root=config
"gur_u, gur_u gur_u",to roar; to snore,"gur_uguṭṭuto snore, purr;gur_ake,gur_uku,kur_uke,gor_aku,gor_ike,gor_uku,gorkesnoring;gur_a gur_asound emitted by an angry bandicoot;gur_r_uan imitative sound;gur_r_uguṭṭuto growl, snarl (as dogs, bears, tigers);gur_r_u gur_r_usound of growling, snarling, etc.; (Gowda)gūruto snore",Dravidian etymology,,,,,,,,KOR (O)gūruto cry (owl),,,,1852,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1617&root=config
kur_i,to draw; to aim,"kur_i,kur_ipu,gur_ia mark, sign, aim, object of aim;kur_upu,kur_uvu,kur_uhua mark, sign, token, characteristic;gur_ikār_amarksman;gur_utu,gur_atu,gur_uta,gurta,gurtu,guttu,gottua mark, sign; knowledge, acquaintance;gontu(Hav.) knowledge; ?kūn,kūnu,kūnaa mark, sign; acquaintance",Dravidian etymology,,,,,,,,KOR (O)gottuknowledge,,,,1847,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1608&root=config
"kucu, kusa, kusu, guja, guju, gusa, gusu, kisu, gisu",to whisper,,Dravidian etymology,,,,,,,,,,,,1638,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1432&root=config
kude,tightness; to tie,"guttacloseness, tightness;gudito tie the feet or legs;gudi,gudige,guduge,gudupurope for the feet used in climbing palm trees;guddia clog tied to the neck of cattle",Dravidian etymology,,,,,,,,,,,,1713,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1492&root=config
guṭṭu,secret,,Dravidian etymology,,,,,,,,,,,,1673,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1461&root=config
gūḍu,nest,,Dravidian etymology,,,,,,,,,,,,1883,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1642&root=config
"gūḍe, gūḍa",a k. of basket,"kūḷe,kūḷibasket for fishing",Dravidian etymology,,,,,,,,,,,,1884,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1644&root=config
"gūḷe, gūḷevu, gūḷya, guḷe, guḷya",to crowd together,,Dravidian etymology,,,,,,,,,,,,1915,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1672&root=config
"kūn (kūnt-), kūnu","curve, bend; hump","kūna,gūnaa humpbacked man; fem.kūni,gūni;kūntubending, bent state;gūnua hump;kunito bend, bow, stoop, shrink; n. a bent or curved ground;kunuŋguto bend, stoop, crouch, contract oneself, shrivel up",Dravidian etymology,,,,,,,,,,,,1927,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=1683&root=config
i-,this,"iva/īta,ivaḷ/īke,ivar/ivargaḷ,idu/itu/ittu,ivuthis man, this woman, these persons, this thing, these things; adj.ī;ikō̆,ikkō,igō,idā̆,ide,idōlook here!;īcethis side, to this side, on this side;iṭa,ī̆ṭu,iṣṭu,isa,initu,inittu,inisu,intuṭu,īsuso much or many as this;initumall this or these, a little;inibarso many persons as these;itta,ittalon this side, in this direction, to this side, hereafter;intā̆,inthā̆,intahaof this kind;innaṃsuch a man as this;intuin this manner, thus;ine,inne,īga,īgaḍu,īgal,īgaḷ,īgyeat this time, now;inu,innuthe current time;illi,iliin this place, here;ihage,ihaŋge,ihige,hīge,hīŋgein this manner, thus",Dravidian etymology,,,,,,,,,Irula 113-114; Kasaba 175-176; Kodagu 82-84.,,,0410,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=371&root=config
iḍu (iṭṭ-),"to put, place","iḍisuto cause to put, etc.;iḍuge,iḍigeputting down or on, that is put on, an ornament;iḍuvikeputting, applying, planting, producing, etc.;īḍuputting, placing, that is put, an object or mark to aim at, throwing, fitness, proportion, equality, that is equal or matches, an equivalent, a pledge",Dravidian etymology,,,,,,,,,,,,0442,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=398&root=config
"iḍar_u, eḍar_u",to stumble,"eḍavu,eḍaputhe foot to be struck at a thing so as to cause a person to fall or to be near to fall, strike with the foot against, stumble, trip;eḍacu,eḍagudifficulty, esp. in speaking; (Nanj.)eḍguto stumble;eḍahuto stumble, commit a mistake; n. stumbling;eḍahuhastumbling, deviating from the right course; (Hav.)ḍaŋkuto stumble",Dravidian etymology,,,,,,,,KOR (T)ḍakkɨto stumble,,,,0437,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=393&root=config
"ir_aku, ir_iku, ir_uku, irku, ir_aŋku, ir_iŋku, ir_uŋku, ir_i",tight,"ir_aku,ir_iku,irku,ikkustate of being close, confined, squeezed, or straitened;irkaṭṭu,ikkaṭṭustate of having little room from side to side, narrowness as that of a door, state of being strait or difficult to pass;ir_ukustate of being close, etc., a narrow place, a thicket;ir_a,ir_i,ir_ustate of being confined, tight, or close;ir_akisu,ir_ikisu,ir_ukisu,ir_uŋkisu,irkisuto press, squeeze;ir_ube,ir_uvu,ir_uvea throng, crowd, large number;ir_umbua narrow place; hardness, harshness",Dravidian etymology,,,,,,,,,Ir. 114.,,,0524,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=474&root=config
"ele, ela",leaf,,Dravidian etymology,,,,,,,,,,,,0497,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=446&root=config
ulaku,to be sprained,"ulaku,ilukucramp, sprain;uluku,ulku,uḷuku,uḷkua sprain",Dravidian etymology,,,,,,,,,,,,2702,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=2299&root=config
"eṇe, eṇa","to join, unite",,Dravidian etymology,,,,,,,,,,,,0457,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=410&root=config
"in (iṃ, iñ), ini, ine, impu, imbu, immu, irpu","sweet, pleasant","iniduthat which is sweet;imbane,immanein a sweet manner;irmeloveliness, desire, charm, beauty",Dravidian etymology,,,,,,,,,Irula 113.,,,0530,*inn-; *in-b-; *in-i-,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=480&root=config
indu,today,,Dravidian etymology,,,,,,,,,Ir. 114.,,,0410,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=372&root=config
iŋgu,"to sink, evaporate","iŋgisuto evaporate by boiling, etc. (tr.);iŋkethe state of soaking into, etc.;igaruto be evaporated or dried up;imaru,imiru,imuruto evaporate in boiling, dry up, disappear (as a boil), wane, waste away;īcu,īñcuthe state of being dry, withered, faded, or sapless",Dravidian etymology,,,,,,,,,,,,0430,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=387&root=config
ere (erad-),to beg,"era,eravu,erapu,eravalthat which is asked for, that which one desires to borrow, a thing borrowed for temporary use, state of borrowing from one another",Dravidian etymology,,,,,,,,,,,,0472,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=422&root=config
"eraḍu, erḍu, eraẓ",two,"adj.iru,ir,ik,ic, etc.,īr;irpattu,ippattutwenty;innūr_u200;irbar,ibbar,irvartwo persons;irme,immetwice",Dravidian etymology,,,,,,,,"IRUraṇḍu,reṇḍutwo; KOR (M)eyḍɨtwo",,,,0474,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=424&root=config
"era, elaci, elci, eḷaci, ilici, egaci, rēgu (<Te.)","plum, fig",,Dravidian etymology,,,,,,,,,,,,0475,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=425&root=config
"ippe, hippe",mahua,,Dravidian etymology,,,,,,,,,,,,0485,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=435&root=config
esagu,"to move, go",,Dravidian etymology,,,,,,,,,,,,0469,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=419&root=config
"usuku, usaku, usige, usabu, usubu, usuvu",sand,,Dravidian etymology,,,,,,,,,,,,0575,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=521&root=config
"iḍaku, iṭaku, iṭuku, iḍaŋku, iḍiku, iḍuka, iḍuku, iḍugu",narrow,"iṭṭustate of being close, narrow, pressed, thronged;iṭṭaṇisu,iṭṭaḷisuto be close, thronged, crowded, abundant, assemble in large numbers;iṭṭaṇa,iṭṭaḷaa crowd, throng, mass, abundance",Dravidian etymology,,,,,,,,,"Irula 113. Practically all the Kannada nouns go back to*iḍ-ùk-; the-a-in the second syllable is secondary, which explains the lack of forms like*eḍaku. The few formswithinitiale-(dial. Mal., Tulu) are probably secondary formations as well.",,,0445,"*iṭ- [""narrow""]; *iḍ-ùŋ- [""to shrink""]",1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=401&root=config
iẓi (iẓid-),"to descend, fall","iẓa,iẓi,iẓucoming down, descending, being depressed, being humbled, declining, abating;iẓaku,iẓiku,iẓukuto cause to go down, lower, go down, incline;iẓakisuto cause to lower, etc.;iẓata,iẓitadescending, inclining;iẓikedescent, humbled condition;iẓipu,iẓapu,iẓuputo cause to descend, let down, lower;iẓiyuvikedescending",Dravidian etymology,,,,,,,,,,,,0502,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=451&root=config
īlu,possible; to agree,"esaguto engage in, undertake, commence, do, make, perform; (PBh.)esakaaction, deed, work",Dravidian etymology,,,,,,,,,,,,0471,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=421&root=config
"eḷ, eḷa, eḷe",young,"eḷa-nīrwater of an unripe coconut;eḷakuyoung age;eḷatu,eḷadu,eḷeduthat is tender, young;eḷetanatenderness, youth",Dravidian etymology,,,,,,,,,,,,0513,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=463&root=config
īn (īd-),to bear young,"īduvikebringing forth;ī(īd-),īyuto bring forth;īyisu,īsuto cause to bring forth, help in bringing forth",Dravidian etymology,,,,,,,,,,,,0555,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=501&root=config
hīri,liver,,Dravidian etymology,,,,,,,,"IRUīralu,īrvoliver; ALKU (one dial.)īruvuliver",,,,0546,,1,,,,https://starlingdb.org/cgi-bin/response.cgi?single=1&basename=%2fdata%2fdrav%2fsdret&text_number=493&root=config
